% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
995 +1.576591565e+02 +1.576591565e+02 -2.365008435e+02 -2.365008435e+02 -2.6874e+00 -1.7983e+00 +9.7187e-01 +3.6925e+00 -3.2036e-01 +1.0211e+00 -3.1340e+00 -8.9495e-02 +1.4296e+00 -2.0173e+00 -3.2815e+00 -4.4317e-01 +2.4769e+00 +2.0664e+00 -5.3846e-01 +2.7394e+00 +1.4221e+00 -4.1098e-01 +1.4722e+00 -3.1025e+00
1776 +9.903269928e+01 +9.903269928e+01 -2.951273007e+02 -2.951273007e+02 -2.9645e+00 -2.1270e+00 +4.5594e-01 +2.0495e+00 -7.6294e-01 +8.5186e-01 -3.1242e+00 -4.9536e-01 +4.5322e-01 -1.4986e+00 -2.5949e+00 -1.3492e+00 +2.4991e+00 +2.6064e+00 -1.1837e+00 +1.9298e+00 +8.9275e-01 -5.6612e-01 +2.4810e+00 -2.7963e+00
2276 +5.666985067e+01 +5.666985067e+01 -3.374901493e+02 -3.374901493e+02 -3.0623e+00 -2.0103e+00 +5.4240e-01 +2.1560e+00 -1.1152e+00 +9.7095e-01 -2.7025e+00 -7.7282e-01 +3.9406e-01 -1.0523e+00 -2.5091e+00 -1.1883e+00 +2.3725e+00 +2.8682e+00 -1.3111e+00 +1.9468e+00 +8.3218e-01 -7.3269e-01 +2.3393e+00 -2.1664e+00
2446 +3.777382227e+01 +3.777382227e+01 -3.563861777e+02 -3.563861777e+02 -3.0351e+00 -1.8509e+00 +5.9298e-01 +2.1750e+00 -1.1491e+00 +8.9287e-01 -2.6479e+00 -7.0914e-01 +3.5267e-01 -9.5065e-01 -2.4946e+00 -1.2143e+00 +2.4008e+00 +2.8921e+00 -1.2404e+00 +2.0922e+00 +7.9530e-01 -6.7379e-01 +2.2508e+00 -2.1738e+00
2833 +2.481472817e+01 +2.481472817e+01 -3.693452718e+02 -3.693452718e+02 -2.9780e+00 -1.8138e+00 +5.9526e-01 +2.0819e+00 -1.0718e+00 +8.7970e-01 -2.7381e+00 -6.3697e-01 +3.5934e-01 -9.8079e-01 -2.4207e+00 -1.1301e+00 +2.3805e+00 +2.8578e+00 -1.2249e+00 +2.0678e+00 +8.2152e-01 -6.8128e-01 +2.2334e+00 -2.2391e+00
% function evaluation | noise-free fitness - Fopt (2.419500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.149589849e+03 +1.149589849e+03 +1.391539849e+03 +1.391539849e+03 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
48 +9.902901496e+02 +9.902901496e+02 +1.232240150e+03 +1.232240150e+03 +9.4699e-03 -1.4392e-01 +7.7095e-02 +1.6916e+00 +6.6765e-01 +1.8891e-02 +4.5749e-01 +1.8651e-01 +7.1604e-01 +1.4920e+00 +4.6106e-01 +1.5105e+00 +7.6974e-01 +2.5907e-01 +4.6560e-01 -1.3787e-01 -1.6793e-01 +8.7625e-01 +1.1115e+00 +1.1224e+00
128 +6.215325440e+02 +6.215325440e+02 +8.634825440e+02 +8.634825440e+02 -1.2911e+00 -3.9256e-01 +1.0984e+00 +1.0873e+00 +6.5338e-02 -2.2485e+00 +1.5910e+00 -1.2692e-01 +1.6275e+00 +1.0446e+00 +2.6326e+00 +3.3384e+00 +8.3735e-01 +4.6101e-02 -6.3096e-01 -2.0443e+00 -3.4650e-01 +1.1556e+00 +1.4203e+00 +1.2927e+00
195 +3.823620983e+02 +3.823620983e+02 +6.243120983e+02 +6.243120983e+02 -3.1555e+00 -1.1985e-01 +1.2277e+00 +1.7338e+00 -2.0982e+00 -2.2697e+00 +3.0704e+00 -3.2572e+00 +1.6999e+00 +1.2800e+00 +3.0661e+00 +2.7784e+00 -6.7435e-01 +1.4310e-01 -9.0554e-01 -5.8101e+00 +1.3396e+00 +1.5546e+00 +4.4761e-02 +2.4956e+00
367 +2.439684308e+02 +2.439684308e+02 +4.859184308e+02 +4.859184308e+02 -2.7546e+00 -1.7464e+00 +7.6458e-01 +3.2353e+00 -3.4735e+00 -4.3782e+00 +5.1159e-01 -2.3793e+00 -1.5956e+00 +3.2869e+00 +2.9156e+00 +1.2152e+00 -4.3827e+00 -2.4763e+00 -3.5150e-01 -3.8874e+00 +4.6449e+00 +2.2746e+00 +6.6863e-01 +2.8570e+00
625 +1.522918815e+02 +1.522918815e+02 +3.942418815e+02 +3.942418815e+02 -6.3869e-01 -4.3386e+00 +1.3978e+00 +3.0774e+00 -1.6690e+00 -2.6044e+00 +1.3326e+00 -1.8788e+00 -1.6595e+00 +3.0327e+00 +5.3186e+00 +1.4038e+00 -3.3516e+00 -3.4161e+00 -7.3672e-01 -5.4349e+00 +3.1547e+00 +3.2855e+00 +1.5269e+00 +3.1219e+00
1815 +8.246863733e+01 +8.246863733e+01 +3.244186373e+02 +3.244186373e+02 -2.6969e+00 -4.0051e+00 +6.7738e-01 +3.4015e+00 -3.8234e+00 -3.2317e+00 +9.2561e-01 -1.5667e+00 -2.2157e+00 +3.7194e+00 +3.6661e+00 +2.1868e-01 -3.9802e+00 -5.0686e+00 -1.8976e+00 -4.8725e+00 +3.6060e+00 +2.3613e+00 +6.2993e-01 +3.8267e+00
1931 +6.161162730e+01 +6.161162730e+01 +3.035616273e+02 +3.035616273e+02 -2.6236e+00 -3.9808e+00 +6.8226e-01 +3.3069e+00 -3.7483e+00 -3.1871e+00 +8.8597e-01 -1.5954e+00 -2.3228e+00 +3.6165e+00 +3.8475e+00 +9.4268e-02 -4.0001e+00 -4.9648e+00 -2.0277e+00 -4.8123e+00 +3.6436e+00 +2.4005e+00 +5.9483e-01 +3.7337e+00
2305 +3.921178855e+01 +3.921178855e+01 +2.811617885e+02 +2.811617885e+02 -2.6750e+00 -3.9013e+00 +6.0319e-01 +3.3643e+00 -3.7650e+00 -3.0796e+00 +7.7716e-01 -1.7123e+00 -2.4853e+00 +3.6391e+00 +3.8669e+00 +1.3671e-01 -4.0012e+00 -5.0605e+00 -2.0076e+00 -4.8368e+00 +3.5558e+00 +2.4857e+00 +5.7061e-01 +3.8257e+00
% function evaluation | noise-free fitness - Fopt (1.661000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.068039069e+03 +1.068039069e+03 +1.234139069e+03 +1.234139069e+03 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
2 +9.791107496e+02 +9.791107496e+02 +1.145210750e+03 +1.145210750e+03 +7.8405e-01 +8.3336e-01 +2.2275e-01 +1.0072e+00 +3.7290e-01 +8.8525e-02 +2.2903e-01 +7.3519e-01 +1.2855e+00 +1.2977e+00 -1.0148e-01 +9.9380e-01 +5.9293e-01 +1.5133e-01 +7.9823e-01 +6.0168e-01 +1.9086e-01 +1.0271e+00 +7.2453e-01 +1.2947e+00
63 +5.968103851e+02 +5.968103851e+02 +7.629103851e+02 +7.629103851e+02 +8.0150e-01 +1.2506e+00 +5.2798e-01 +1.7046e+00 +6.9934e-01 +6.6646e-02 +8.2596e-01 +1.6045e+00 +5.5759e-01 +1.6126e+00 -1.8028e+00 +1.9759e-01 -5.6734e-01 -1.1916e+00 +8.1661e-01 +4.4596e-02 -3.0775e-01 +4.8892e-01 +4.8884e-01 +1.3944e+00
141 +3.671112567e+02 +3.671112567e+02 +5.332112567e+02 +5.332112567e+02 +1.2351e+00 +1.5110e+00 +1.2518e+00 +2.9664e+00 +2.5906e-01 -1.7376e+00 +1.2049e+00 +1.8166e+00 +1.2710e-01 +2.8496e+00 -2.3387e+00 -1.7674e+00 -1.7397e+00 -6.2545e-01 +1.3447e+00 -2.3689e-01 -1.1576e+00 -7.1524e-01 -2.9642e-01 +8.6277e-01
200 +2.471347990e+02 +2.471347990e+02 +4.132347990e+02 +4.132347990e+02 +3.7587e-01 +9.7052e-01 +3.0625e+00 +2.7067e+00 +1.3879e+00 -1.7424e+00 +1.3840e+00 +2.9812e-01 -1.1835e+00 +2.9630e+00 -3.5561e+00 -3.8751e+00 -3.5091e+00 -8.8551e-01 +2.0175e+00 -9.7578e-01 -2.2176e+00 +6.3021e-01 -1.3033e+00 +1.4771e+00
754 +1.370314964e+02 +1.370314964e+02 +3.031314964e+02 +3.031314964e+02 -2.4381e+00 +3.0514e+00 +2.0129e+00 +4.1682e+00 +4.0780e+00 +7.5314e-01 +1.7175e+00 -8.1032e-01 -1.5163e+00 +2.0563e+00 -1.8441e+00 -3.5854e+00 -4.2341e+00 -1.8609e+00 +2.0880e+00 -3.3587e+00 -1.9631e+00 -9.6868e-01 -2.1697e+00 +1.2732e+00
1320 +9.736647873e+01 +9.736647873e+01 +2.634664787e+02 +2.634664787e+02 -1.9737e+00 +2.9432e+00 +1.9089e+00 +2.8406e+00 +3.5888e+00 +3.9315e-01 +1.5935e+00 -9.7797e-01 -1.6305e+00 +2.2997e+00 -8.0155e-01 -4.0568e+00 -3.5458e+00 -1.7579e+00 +2.0126e+00 -3.1609e+00 -1.6897e+00 -4.6825e-01 -1.8173e+00 +2.0664e+00
1719 +5.269827083e+01 +5.269827083e+01 +2.187982708e+02 +2.187982708e+02 -1.8995e+00 +2.9290e+00 +2.0040e+00 +2.9006e+00 +3.5334e+00 +3.0435e-01 +1.5539e+00 -1.0572e+00 -1.8732e+00 +2.1513e+00 -9.5077e-01 -4.0678e+00 -3.6952e+00 -1.5494e+00 +2.2411e+00 -3.1587e+00 -1.7100e+00 -3.1483e-01 -1.6514e+00 +1.7359e+00
1865 +3.519607695e+01 +3.519607695e+01 +2.012960770e+02 +2.012960770e+02 -1.9784e+00 +2.9873e+00 +1.9539e+00 +2.8837e+00 +3.6358e+00 +4.4382e-01 +1.5523e+00 -1.1162e+00 -1.8752e+00 +2.0644e+00 -1.0081e+00 -4.0786e+00 -3.5395e+00 -1.5097e+00 +2.1342e+00 -3.1138e+00 -1.6099e+00 -3.0352e-01 -1.6882e+00 +1.7847e+00
2245 +2.421818074e+01 +2.421818074e+01 +1.903181807e+02 +1.903181807e+02 -1.9745e+00 +3.0772e+00 +2.0240e+00 +2.9382e+00 +3.6052e+00 +3.7518e-01 +1.5795e+00 -1.0675e+00 -1.9775e+00 +2.0763e+00 -1.0267e+00 -4.1262e+00 -3.6650e+00 -1.5414e+00 +2.1031e+00 -3.0998e+00 -1.6327e+00 -3.1912e-01 -1.6551e+00 +1.8299e+00
% function evaluation | noise-free fitness - Fopt (-1.593900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.985214128e+02 +6.985214128e+02 +5.391314128e+02 +5.391314128e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
3 +5.506334190e+02 +5.506334190e+02 +3.912434190e+02 +3.912434190e+02 +4.8800e-01 +9.1556e-01 +2.9274e-01 +1.2436e+00 +1.0956e+00 +1.2332e-01 -1.6898e-01 +3.2419e-01 +6.3903e-01 +1.6700e+00 -2.7067e-02 +1.1950e+00 +8.9944e-01 +7.5196e-01 +5.7083e-01 -2.7879e-01 -4.9515e-03 +1.0622e+00 +7.3899e-01 +9.0068e-01
72 +3.791131958e+02 +3.791131958e+02 +2.197231958e+02 +2.197231958e+02 +4.7483e-01 +1.5384e-01 -4.2247e-01 +7.8245e-01 +1.4660e+00 -3.8857e-02 -1.6128e+00 +7.1581e-02 +4.6147e-01 +9.6964e-01 -1.0244e-01 +6.2398e-01 +8.1493e-01 +8.8205e-01 +4.0021e-01 +7.4996e-03 -4.9891e-02 +1.1426e+00 +1.1771e+00 +4.5842e-01
471 +2.496783079e+02 +2.496783079e+02 +9.028830787e+01 +9.028830787e+01 -1.1959e+00 -1.2684e-01 -1.8915e+00 +2.2684e+00 +1.0024e+00 +8.9201e-01 -3.6641e+00 +1.3640e-01 -9.2899e-01 +2.8140e-01 -6.2539e-01 -1.4472e-01 +1.1954e+00 +1.8142e+00 +1.2640e+00 -1.3850e-01 -2.7769e-01 +1.8149e+00 +3.4984e-01 -5.9887e-01
1393 +1.549066044e+02 +1.549066044e+02 -4.483395587e+00 -4.483395587e+00 -1.6270e+00 -4.1705e-01 -1.7847e+00 +2.1840e+00 +2.6546e+00 +1.0837e+00 -3.5123e+00 -5.1793e-01 -1.1781e+00 +1.8047e+00 +7.0465e-01 -1.3628e-01 +2.9463e+00 +1.8616e+00 +1.7273e+00 +1.7590e-01 -5.1781e-01 +2.3104e+00 +2.6185e-01 -1.4266e+00
1636 +9.461593921e+01 +9.461593921e+01 -6.477406079e+01 -6.477406079e+01 -1.6233e+00 -4.6729e-01 -1.9358e+00 +2.0791e+00 +2.5977e+00 +1.2063e+00 -3.5131e+00 -6.8574e-01 -1.0710e+00 +1.7168e+00 +6.2296e-01 -1.2016e-01 +2.8485e+00 +1.7187e+00 +1.7169e+00 +2.6481e-01 -6.7601e-01 +2.3306e+00 +3.4029e-01 -1.4226e+00
% function evaluation | noise-free fitness - Fopt (1.735300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.383657150e+02 +6.383657150e+02 +8.118957150e+02 +8.118957150e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
3 +6.067920959e+02 +6.067920959e+02 +7.803220959e+02 +7.803220959e+02 +4.8800e-01 +9.1556e-01 +2.9274e-01 +1.2436e+00 +1.0956e+00 +1.2332e-01 -1.6898e-01 +3.2419e-01 +6.3903e-01 +1.6700e+00 -2.7067e-02 +1.1950e+00 +8.9944e-01 +7.5196e-01 +5.7083e-01 -2.7879e-01 -4.9515e-03 +1.0622e+00 +7.3899e-01 +9.0068e-01
206 +3.934893685e+02 +3.934893685e+02 +5.670193685e+02 +5.670193685e+02 +7.6230e-01 +3.7768e-01 +1.2136e+00 -1.0329e+00 +8.4368e-01 +7.1748e-01 -1.9189e+00 -7.2777e-02 +1.2310e+00 +1.1150e+00 +4.1712e-01 +7.2465e-01 +6.7814e-01 +9.1518e-01 -5.6686e-01 +1.4111e+00 -1.2782e-01 +2.6539e+00 +5.7275e-01 +1.1366e+00
395 +2.434606693e+02 +2.434606693e+02 +4.169906693e+02 +4.169906693e+02 -8.8443e-01 -1.7392e+00 +1.0331e+00 -1.0150e+00 +1.4362e+00 +1.9998e+00 -2.5213e+00 -2.1389e-01 +1.8348e+00 +1.3761e+00 +3.1692e+00 +1.3204e-01 +9.2268e-01 +9.5485e-01 +8.5571e-02 +2.9199e+00 -5.4550e-01 +3.2917e+00 +6.0481e-01 +6.3411e-01
1455 +1.539842009e+02 +1.539842009e+02 +3.275142009e+02 +3.275142009e+02 -1.6714e+00 -2.3181e+00 +2.0391e+00 -3.9396e+00 +1.8631e+00 +3.5907e+00 -3.3056e+00 -9.2389e-01 +1.9350e+00 +2.9879e+00 +3.9475e+00 -3.2429e-01 +4.0199e+00 +2.1393e+00 -6.7380e-01 +4.1358e+00 -1.9301e+00 +3.2056e+00 +2.7953e-01 +2.1225e+00
2194 +9.603423493e+01 +9.603423493e+01 +2.695642349e+02 +2.695642349e+02 -8.9525e-01 -2.3840e+00 +1.9994e+00 -3.6439e+00 +2.9932e+00 +3.8162e+00 -4.0540e+00 -7.2937e-02 +1.9015e+00 +3.6732e+00 +3.2030e+00 +3.3100e-01 +3.7098e+00 +2.0421e+00 -2.2880e-01 +3.8306e+00 -1.1915e+00 +3.4595e+00 +1.0015e+00 +1.3724e+00
2426 +5.470863147e+01 +5.470863147e+01 +2.282386315e+02 +2.282386315e+02 -9.2846e-01 -2.2259e+00 +2.1359e+00 -3.5715e+00 +2.8224e+00 +3.7224e+00 -3.9396e+00 -7.7017e-02 +1.9742e+00 +3.6933e+00 +3.1471e+00 +3.4238e-01 +3.6716e+00 +2.0595e+00 -1.6879e-01 +3.8328e+00 -1.2524e+00 +3.3356e+00 +9.7482e-01 +1.4718e+00
2655 +3.927225031e+01 +3.927225031e+01 +2.128022503e+02 +2.128022503e+02 -7.9279e-01 -2.2889e+00 +2.1509e+00 -3.6484e+00 +2.8728e+00 +3.7844e+00 -3.9530e+00 -4.0323e-02 +2.0354e+00 +3.6063e+00 +3.1103e+00 +3.4569e-01 +3.6808e+00 +1.9607e+00 -1.8255e-01 +3.8222e+00 -1.2583e+00 +3.2393e+00 +9.9660e-01 +1.3472e+00
% function evaluation | noise-free fitness - Fopt (-2.156900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.833950955e+02 +8.833950955e+02 +6.677050955e+02 +6.677050955e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
114 +5.890218884e+02 +5.890218884e+02 +3.733318884e+02 +3.733318884e+02 -6.2520e-01 +3.8903e-01 +1.3382e+00 +3.7130e-01 +1.0354e-01 -1.5215e+00 +5.0567e-02 -8.6294e-02 +1.2895e+00 +4.9643e-01 -1.0933e+00 +4.4451e-01 +9.6260e-01 +1.5473e-01 -1.2241e+00 -7.7964e-01 +5.2076e-01 +5.0031e-01 +3.8910e-01 +1.5127e+00
164 +3.867934818e+02 +3.867934818e+02 +1.711034818e+02 +1.711034818e+02 -8.7833e-01 -4.7711e-03 +1.1381e+00 +1.6843e+00 -6.6000e-01 -1.5959e+00 +3.7047e-01 +8.6014e-01 +1.4283e+00 -5.4466e-01 -2.4308e+00 -3.5034e-01 +6.0838e-01 -1.1767e+00 -1.7254e+00 -1.8728e+00 -3.6147e-01 -1.0350e-01 +3.9187e-01 +1.2537e+00
291 +2.345663482e+02 +2.345663482e+02 +1.887634821e+01 +1.887634821e+01 +4.9333e-01 -7.6113e-01 +1.3582e+00 +3.6456e+00 -2.6335e+00 -2.7572e+00 +1.7979e+00 -2.5292e+00 +6.4443e-01 +2.3220e-02 -3.3867e+00 -3.2781e+00 -3.7045e-01 -1.8054e+00 -2.3892e+00 -3.7051e+00 -8.6239e-01 -9.1947e-01 +2.4157e-01 -7.3528e-02
1091 +1.475947706e+02 +1.475947706e+02 -6.809522942e+01 -6.809522942e+01 +1.7692e+00 +1.1886e-01 +5.4625e-01 +4.2844e+00 -2.2325e+00 -9.2336e-01 +3.1530e+00 -3.9052e+00 -1.6982e+00 -1.1667e+00 -2.1218e+00 -1.4521e+00 +1.9593e-01 -3.3450e+00 -3.3365e+00 -3.8135e+00 -1.1136e+00 +1.1518e+00 -5.2019e-01 +2.0471e-01
3980 +9.143846768e+01 +9.143846768e+01 -1.242515323e+02 -1.242515323e+02 +2.3637e+00 -5.5832e-01 +1.5828e+00 +3.9284e+00 -4.4302e+00 +7.5162e-01 +4.5224e+00 -4.2325e+00 +1.4072e+00 -7.0457e-01 -3.0145e+00 -2.9000e+00 +8.8895e-01 -4.4568e+00 -2.7564e+00 -2.4888e+00 -6.0133e-01 +1.5583e+00 +5.5803e-01 +3.4849e-01
4329 +6.076736442e+01 +6.076736442e+01 -1.549226356e+02 -1.549226356e+02 +2.4575e+00 -6.9634e-01 +1.5632e+00 +3.8889e+00 -4.4578e+00 +7.6270e-01 +4.5596e+00 -4.3085e+00 +1.3077e+00 -6.8087e-01 -3.0058e+00 -2.7968e+00 +9.5799e-01 -4.3609e+00 -2.9081e+00 -2.5413e+00 -4.9834e-01 +1.6387e+00 +5.5249e-01 +2.2782e-01
% function evaluation | noise-free fitness - Fopt (1.194000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.015338345e+03 +1.015338345e+03 +1.134738345e+03 +1.134738345e+03 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
2 +9.944722748e+02 +9.944722748e+02 +1.113872275e+03 +1.113872275e+03 +7.8405e-01 +8.3336e-01 +2.2275e-01 +1.0072e+00 +3.7290e-01 +8.8525e-02 +2.2903e-01 +7.3519e-01 +1.2855e+00 +1.2977e+00 -1.0148e-01 +9.9380e-01 +5.9293e-01 +1.5133e-01 +7.9823e-01 +6.0168e-01 +1.9086e-01 +1.0271e+00 +7.2453e-01 +1.2947e+00
68 +6.127546039e+02 +6.127546039e+02 +7.321546039e+02 +7.321546039e+02 +3.0659e-02 +1.3037e+00 +4.1382e-01 +5.0026e-01 +9.3919e-02 -2.4729e-01 +8.8455e-01 +1.7679e+00 +7.5875e-01 +7.3216e-01 -1.0961e+00 +1.0497e+00 +1.1514e+00 +1.6227e-01 +3.3089e-01 +1.3691e+00 +2.6979e-01 -1.0226e+00 +6.1198e-01 +7.1718e-01
157 +3.822713558e+02 +3.822713558e+02 +5.016713558e+02 +5.016713558e+02 -4.9538e-02 -1.5601e-01 +1.0888e+00 -4.6001e-01 -1.5571e+00 +6.0256e-03 +1.1877e+00 +3.5605e+00 -2.1699e-01 -1.7644e+00 -9.7012e-01 +5.7813e-01 +2.3511e+00 -6.5379e-01 +7.1874e-01 +2.4416e+00 -1.1633e-01 -2.9315e+00 +1.6464e+00 -9.6457e-01
290 +2.048936164e+02 +2.048936164e+02 +3.242936164e+02 +3.242936164e+02 -1.8816e+00 +1.2094e+00 +2.7219e+00 -2.1287e+00 -3.2308e+00 -3.2818e+00 +1.0768e+00 +4.4606e+00 -8.7280e-01 -5.7069e-01 -2.5186e+00 -1.4868e+00 +1.8553e+00 -2.5085e+00 +4.1911e-01 +2.8390e+00 +8.3755e-01 -3.0607e+00 +2.5556e+00 -5.4475e+00
1057 +1.531990657e+02 +1.531990657e+02 +2.725990657e+02 +2.725990657e+02 -1.7579e+00 +1.0000e+00 +3.9594e+00 -2.8407e+00 -1.5383e+00 -3.7116e+00 +4.9543e-01 +2.5513e+00 -2.7980e+00 -2.5624e+00 -4.0342e+00 -1.2729e+00 +1.0875e+00 +2.7095e-01 +2.3839e+00 +4.7631e+00 -2.2854e+00 -3.4148e+00 +3.4794e+00 -4.4331e+00
2835 +9.920023368e+01 +9.920023368e+01 +2.186002337e+02 +2.186002337e+02 -1.3470e+00 +6.0310e-01 +2.8215e+00 -1.4113e+00 -2.4108e+00 -3.7121e+00 +2.7402e-01 +2.5563e+00 -2.4650e+00 -3.8638e+00 -4.6835e+00 -1.0582e-01 +1.7395e+00 +8.9945e-01 +2.4438e+00 +3.4531e+00 -1.7054e+00 -4.7286e+00 +2.2549e-01 -5.8522e+00
3072 +5.728909756e+01 +5.728909756e+01 +1.766890976e+02 +1.766890976e+02 -1.2635e+00 +5.4532e-01 +2.7061e+00 -1.6067e+00 -2.3666e+00 -3.6060e+00 +3.4541e-01 +2.5293e+00 -2.5899e+00 -3.8747e+00 -4.8292e+00 -1.0561e-01 +1.6941e+00 +8.2334e-01 +2.5742e+00 +3.4695e+00 -1.8083e+00 -4.7251e+00 +1.8993e-01 -5.8045e+00
3440 +3.976128540e+01 +3.976128540e+01 +1.591612854e+02 +1.591612854e+02 -1.3165e+00 +4.6454e-01 +2.6972e+00 -1.5717e+00 -2.3668e+00 -3.5890e+00 +4.1085e-01 +2.5122e+00 -2.5383e+00 -3.9076e+00 -4.8201e+00 -1.4681e-01 +1.7139e+00 +9.3302e-01 +2.6076e+00 +3.3666e+00 -1.8158e+00 -4.6718e+00 +5.3827e-02 -5.8835e+00
% function evaluation | noise-free fitness - Fopt (1.352200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.280156026e+03 +1.280156026e+03 +1.415376026e+03 +1.415376026e+03 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
25 +9.827604248e+02 +9.827604248e+02 +1.117980425e+03 +1.117980425e+03 +6.5719e-01 +1.2881e+00 -9.8113e-02 +5.1065e-01 +1.1774e+00 -2.4901e-01 +2.5585e-01 +8.3964e-01 +1.0337e+00 +1.0075e+00 +4.5186e-02 +5.1592e-01 +6.5415e-01 +8.9996e-01 +4.0898e-01 -4.5005e-01 +6.9867e-01 +4.2801e-01 +9.8816e-01 +1.2338e+00
98 +6.243864968e+02 +6.243864968e+02 +7.596064968e+02 +7.596064968e+02 +1.7192e+00 +8.2785e-01 -3.5526e-01 -1.9764e-01 +9.8514e-01 -1.8121e+00 +1.1480e-01 +7.9201e-01 +3.1309e-01 -5.8412e-02 -8.4266e-01 -4.6412e-01 +9.8680e-01 -3.4031e-01 +8.3827e-01 -1.1978e+00 -9.3083e-02 -6.1333e-01 +8.8722e-01 +3.9097e-01
168 +3.557725230e+02 +3.557725230e+02 +4.909925230e+02 +4.909925230e+02 +1.3629e+00 +9.4893e-01 -1.7569e+00 -1.6591e+00 +8.5089e-01 -2.1110e+00 +2.7566e-01 -1.0507e-01 -2.8379e-01 -7.8748e-01 -9.2517e-01 -2.2619e+00 +1.9019e+00 -8.9253e-01 +2.5885e-01 -7.8518e-01 -4.9887e-01 -3.1027e+00 +1.8467e+00 +7.9617e-01
276 +2.405325371e+02 +2.405325371e+02 +3.757525371e+02 +3.757525371e+02 +1.4780e+00 +2.1173e+00 -3.6125e-01 -3.0906e+00 +6.9000e-01 -1.5942e+00 -2.5047e-01 -1.5501e+00 +1.3365e-01 -4.4020e-01 -2.2372e+00 -2.8710e+00 -1.8803e+00 -1.0699e+00 -2.2294e+00 -2.4976e+00 -1.9513e-01 -2.7284e+00 +2.5628e+00 +1.4133e+00
598 +1.531683147e+02 +1.531683147e+02 +2.883883147e+02 +2.883883147e+02 +1.5981e-01 +4.0355e+00 -2.4136e+00 -4.3752e+00 +2.2552e+00 -3.9392e+00 -1.2589e+00 -3.1614e+00 -4.5434e-01 -1.2845e+00 -3.4388e+00 -3.1843e+00 -6.4514e-01 -1.0926e+00 -2.6615e+00 -1.6606e+00 +1.0022e+00 -2.6502e+00 +3.5623e+00 -1.7907e+00
