% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
13 +8.258537174e+04 +8.258537174e+04 +8.262146174e+04 +8.262146174e+04 +5.3124e-01 +1.1618e+00 -1.1308e-01 +1.2937e+00 +9.5761e-01 +4.9194e-02 +1.1891e-01 +4.0311e-01 +6.1123e-01 +6.9247e-01 +1.6001e-02 +9.4560e-01 +8.1158e-01 +5.7054e-01 +8.2459e-01 -1.1162e-01 +2.4290e-01 +4.9586e-02 +4.7706e-01 +5.7112e-01
41 +5.963182151e+04 +5.963182151e+04 +5.966791151e+04 +5.966791151e+04 +7.6196e-01 +1.1295e+00 +1.2524e-01 +1.4080e+00 +9.4237e-01 +5.9974e-01 -5.8610e-01 -5.0290e-02 +4.7604e-01 +1.4417e+00 +6.8419e-02 +1.0455e+00 +7.4537e-01 +6.3007e-01 +6.2667e-01 -3.6972e-01 -2.1182e-01 -8.2612e-02 -2.8903e-01 +3.9412e-01
70 +3.727613753e+04 +3.727613753e+04 +3.731222753e+04 +3.731222753e+04 +8.2091e-01 +1.6786e+00 +3.5859e-01 +1.4097e+00 +9.4901e-01 +7.0558e-01 -3.4693e-01 -7.3146e-01 -7.7031e-01 +1.6643e+00 -3.6017e-01 +1.5172e+00 +1.2184e+00 +8.3874e-01 +7.1191e-01 -1.3676e+00 -4.6241e-01 -5.3057e-01 +1.8997e-01 +7.1916e-01
91 +2.123628189e+04 +2.123628189e+04 +2.127237189e+04 +2.127237189e+04 +2.2601e-01 +1.2723e+00 -2.4417e-01 +1.1457e+00 +7.4958e-01 +7.5311e-01 -7.4889e-01 -7.6376e-01 -1.8581e+00 +1.9001e+00 -8.1308e-01 +9.0780e-01 +7.8993e-01 +9.7171e-01 +7.8304e-01 -8.9674e-01 -2.7018e-02 -1.0437e+00 -3.3407e-01 +1.3640e-01
128 +6.620631908e+03 +6.620631908e+03 +6.656721908e+03 +6.656721908e+03 -1.0005e+00 +1.2039e+00 -2.8387e-01 +3.2039e+00 +1.2994e+00 +1.5097e+00 -1.0630e+00 -2.6507e+00 -1.6756e+00 +2.8164e+00 -1.7440e+00 +1.0656e+00 +4.2818e-01 +1.5984e+00 -4.7511e-01 -1.6683e+00 +6.2625e-01 -1.5664e+00 -2.0608e+00 +5.2054e-01
179 +5.930936568e+03 +5.930936568e+03 +5.967026568e+03 +5.967026568e+03 +5.9222e-01 +9.3102e-01 -2.0090e+00 +2.5069e+00 +2.0435e+00 +1.9387e+00 -2.6362e+00 -3.0046e+00 -1.6396e+00 +1.7197e+00 -1.5048e+00 +5.7921e-01 +3.8470e-01 +1.6794e+00 -2.4013e-01 -7.3293e-01 +9.8847e-01 -1.2605e+00 -1.4701e+00 +1.1677e+00
194 +3.512859455e+03 +3.512859455e+03 +3.548949455e+03 +3.548949455e+03 -1.2688e+00 +1.5902e+00 -1.2871e+00 +1.8193e+00 +1.5141e+00 +4.8435e-01 -2.6030e+00 -1.3797e+00 -1.4899e+00 +2.3320e+00 -1.1497e+00 -1.4769e-01 +3.7799e-01 +1.2796e+00 -1.1611e+00 -1.5435e+00 +7.9007e-01 -2.4900e+00 -2.7878e+00 +9.9479e-01
235 +1.900207648e+03 +1.900207648e+03 +1.936297648e+03 +1.936297648e+03 -9.9052e-01 +2.3405e+00 -1.4415e+00 +1.1994e+00 +9.4590e-01 +1.6645e+00 -1.3707e+00 -2.1852e+00 -2.5878e+00 +5.7427e-01 -2.1196e+00 +4.7768e-02 +8.8754e-01 +6.3010e-02 -1.1805e+00 -1.6700e+00 +2.0657e+00 -2.4673e+00 -1.6301e+00 +1.2540e+00
245 +1.275093790e+03 +1.275093790e+03 +1.311183790e+03 +1.311183790e+03 -1.1946e+00 +1.9066e+00 -1.7181e+00 +7.8835e-01 +5.9305e-01 +1.9842e+00 -1.5332e+00 -3.1131e+00 -2.5088e+00 +1.8074e+00 -2.2633e+00 -1.0212e-01 +9.2671e-01 -1.9300e-01 -6.0972e-01 -1.9111e+00 +2.3031e+00 -2.9995e+00 -2.7495e+00 +1.8753e+00
283 +7.344057717e+02 +7.344057717e+02 +7.704957717e+02 +7.704957717e+02 +5.4795e-02 +9.9800e-01 -1.9844e+00 +2.5089e+00 +4.7417e-01 +1.8052e+00 -2.5901e+00 -2.6081e+00 -2.2477e+00 +1.7906e+00 -2.0427e+00 -1.7318e-01 +2.0059e+00 -1.9586e-02 -1.2766e+00 -2.1536e+00 +2.4661e+00 -4.2661e+00 -2.9588e+00 +4.4255e-01
429 +5.425184448e+02 +5.425184448e+02 +5.786084448e+02 +5.786084448e+02 -4.5794e-02 +4.2112e-02 -2.4217e+00 +2.0162e+00 +3.2400e-01 +1.2702e+00 -2.4840e+00 -3.7879e+00 -3.6862e+00 +1.7995e+00 -1.9387e+00 -6.0064e-01 +2.2490e+00 -2.3717e-01 -2.6195e+00 -1.8275e+00 +1.3485e+00 -3.5451e+00 -3.6432e+00 +7.7302e-01
458 +3.714742569e+02 +3.714742569e+02 +4.075642569e+02 +4.075642569e+02 -9.4409e-01 +4.0598e-01 -3.0558e+00 +1.5627e+00 +8.0171e-01 +1.1016e+00 -3.4704e+00 -3.1773e+00 -3.6174e+00 +2.3439e+00 -2.2383e+00 -7.0288e-01 +2.3785e+00 -5.5365e-01 -2.2164e+00 -2.3959e+00 +1.9243e+00 -3.6374e+00 -3.2780e+00 +1.0127e+00
502 +2.185281323e+02 +2.185281323e+02 +2.546181323e+02 +2.546181323e+02 -8.6381e-01 +3.2108e-01 -2.8077e+00 +1.6179e+00 +1.2813e+00 +1.3784e+00 -2.8802e+00 -3.0996e+00 -3.1576e+00 +2.0665e+00 -1.8124e+00 -4.8735e-01 +1.8298e+00 -6.0153e-02 -2.5017e+00 -2.1841e+00 +2.0021e+00 -3.8901e+00 -2.5940e+00 +9.6173e-01
547 +1.549998063e+02 +1.549998063e+02 +1.910898063e+02 +1.910898063e+02 -6.6641e-01 +1.2090e-02 -2.3088e+00 +1.5808e+00 +9.3061e-01 +8.9531e-01 -2.6065e+00 -3.0923e+00 -3.2178e+00 +1.5120e+00 -2.1758e+00 -5.5062e-01 +1.6164e+00 -4.4739e-01 -2.3328e+00 -2.5478e+00 +1.9961e+00 -3.7080e+00 -2.4464e+00 +1.0027e+00
631 +8.011942996e+01 +8.011942996e+01 +1.162094300e+02 +1.162094300e+02 -5.6921e-01 +4.7479e-01 -2.3785e+00 +1.3180e+00 +7.8419e-01 +7.3589e-01 -2.8107e+00 -3.4571e+00 -3.5514e+00 +1.3401e+00 -2.3204e+00 +3.2012e-02 +1.9750e+00 -2.4751e-01 -2.0363e+00 -2.5516e+00 +1.8162e+00 -3.4815e+00 -3.0055e+00 +6.1026e-01
665 +6.033553720e+01 +6.033553720e+01 +9.642553720e+01 +9.642553720e+01 -6.0357e-01 +6.9439e-01 -2.4209e+00 +1.7513e+00 +7.9340e-01 +9.8222e-01 -2.7452e+00 -3.3330e+00 -3.1035e+00 +1.5321e+00 -2.3179e+00 -2.8806e-01 +1.8670e+00 -1.1867e-01 -1.7591e+00 -2.3587e+00 +2.0691e+00 -3.4649e+00 -2.7319e+00 +8.7197e-01
750 +3.943843485e+01 +3.943843485e+01 +7.552843485e+01 +7.552843485e+01 -4.1868e-01 +6.6077e-01 -2.5204e+00 +1.4363e+00 +6.8806e-01 +1.3066e+00 -2.9571e+00 -3.4135e+00 -3.2431e+00 +1.5633e+00 -2.4389e+00 -2.5477e-01 +1.5863e+00 -1.6633e-01 -1.8990e+00 -2.2900e+00 +1.8000e+00 -3.6916e+00 -2.9217e+00 +8.1486e-01
976 +2.506986570e+01 +2.506986570e+01 +6.115986570e+01 +6.115986570e+01 -3.3599e-01 +5.7620e-01 -2.3038e+00 +1.4333e+00 +7.3445e-01 +1.2522e+00 -2.9727e+00 -3.4857e+00 -3.4465e+00 +1.3796e+00 -2.3473e+00 -2.9293e-01 +1.6456e+00 -3.0384e-01 -1.9581e+00 -2.4379e+00 +1.9942e+00 -3.5130e+00 -2.9299e+00 +7.8868e-01
2777 +1.583372014e+01 +1.583372014e+01 +5.192372014e+01 +5.192372014e+01 +3.8957e-01 +1.3096e+00 -1.9620e+00 +1.6548e+00 +8.2547e-01 +1.1966e+00 -2.8975e+00 -3.5085e+00 -3.3881e+00 +1.5150e+00 -2.3314e+00 -3.1490e-01 +1.6277e+00 -3.3479e-01 -1.9133e+00 -2.4173e+00 +2.0015e+00 -3.5509e+00 -2.9451e+00 +7.4340e-01
% function evaluation | noise-free fitness - Fopt (-5.791000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.764418312e+04 +6.764418312e+04 +6.758627312e+04 +6.758627312e+04 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
5 +5.923976015e+04 +5.923976015e+04 +5.918185015e+04 +5.918185015e+04 +1.0668e+00 +6.3938e-01 +1.5701e-01 +7.5002e-01 +7.2342e-01 -8.2558e-02 +4.2549e-01 +7.6869e-01 +1.4711e+00 +9.0665e-01 -4.8389e-01 +7.1872e-01 +1.3635e+00 +1.6373e-01 +1.0886e+00 +1.7910e-01 +8.5277e-01 +3.2747e-01 +7.3290e-01 +5.9714e-01
25 +3.830961024e+04 +3.830961024e+04 +3.825170024e+04 +3.825170024e+04 +1.2214e+00 +1.1047e+00 +6.9737e-01 +4.6595e-01 +6.9203e-01 +1.9665e-02 +2.2789e-01 +9.2412e-02 +8.9205e-01 +2.8323e-01 +2.7243e-02 +4.3359e-01 +7.8924e-01 +6.9906e-01 +7.1246e-01 +3.3429e-01 +6.2606e-01 +2.9860e-01 +4.8936e-02 +1.1662e+00
52 +2.441709181e+04 +2.441709181e+04 +2.435918181e+04 +2.435918181e+04 +1.0638e+00 +1.1914e+00 +6.5176e-01 +9.1570e-01 +7.1637e-01 -2.0677e-01 +5.3212e-01 -5.1289e-01 +8.6341e-01 +7.5039e-01 -7.2324e-02 +1.4385e-01 +5.1970e-01 +7.2878e-04 +6.5827e-01 -5.6156e-02 +8.7538e-01 +9.7333e-01 -4.8734e-02 +1.3517e+00
74 +1.356171218e+04 +1.356171218e+04 +1.350380218e+04 +1.350380218e+04 +1.0384e+00 +1.1782e+00 +5.4971e-01 +1.2562e+00 +9.8569e-01 -2.0824e-01 +7.4849e-01 -5.1596e-01 +7.0342e-01 -4.2849e-03 -1.9766e-01 +1.5089e-01 +4.9326e-01 -3.7244e-01 +1.9590e+00 -8.1278e-01 +6.9878e-01 +3.0103e-01 -4.6549e-01 +1.3472e+00
95 +9.463845853e+03 +9.463845853e+03 +9.405935853e+03 +9.405935853e+03 +1.0158e+00 +8.0933e-01 +1.0493e-01 +1.2128e+00 +6.0629e-01 -6.1346e-01 +3.7296e-01 -1.2003e+00 +4.8445e-01 -2.6322e-01 -1.5885e-01 +3.0067e-01 +7.0467e-01 -3.7142e-01 +4.8585e-01 -1.9521e-01 +2.2779e-01 +6.6633e-01 -7.9995e-01 +1.6715e+00
114 +6.131416341e+03 +6.131416341e+03 +6.073506341e+03 +6.073506341e+03 +1.0954e+00 +7.2089e-01 +7.1782e-01 +6.8353e-01 +6.1365e-01 -9.8192e-01 +6.6188e-01 -1.3266e+00 -4.8420e-01 -4.6200e-02 -3.0543e-01 -1.4038e-01 +1.9799e+00 -3.4684e-01 +1.5161e+00 -4.0364e-01 +5.4015e-01 +1.3855e-01 -1.2247e+00 +1.6099e+00
135 +3.723647833e+03 +3.723647833e+03 +3.665737833e+03 +3.665737833e+03 +4.5719e-01 +9.7212e-01 +2.9702e-01 +4.7849e-01 +1.3752e+00 -1.2637e+00 +6.9418e-01 -1.5004e+00 +2.2778e-01 -9.0599e-01 -2.5947e-01 +2.1772e-03 +8.3211e-01 -7.5492e-01 +5.6184e-01 -1.2388e+00 +7.6121e-01 +3.5998e-01 -1.4237e+00 +2.3855e+00
138 +2.177820464e+03 +2.177820464e+03 +2.119910464e+03 +2.119910464e+03 +6.9812e-01 +9.0323e-01 +2.9748e-01 +1.6950e+00 +7.0196e-01 -1.6747e+00 +3.2099e-01 -2.3329e+00 -2.9622e-02 -3.9527e-01 +3.6759e-02 +1.8891e-01 +1.3051e+00 -1.0702e+00 +1.2565e+00 -1.0347e+00 +1.1057e+00 +6.6717e-01 -2.6149e+00 +1.7555e+00
164 +1.552088133e+03 +1.552088133e+03 +1.494178133e+03 +1.494178133e+03 +4.7263e-01 +6.2072e-01 +1.0050e+00 +6.2078e-01 +1.5160e+00 -2.2073e+00 -1.2847e-03 -1.7706e+00 -1.8859e-01 -1.3803e+00 -1.2363e-01 -1.4581e+00 +7.0783e-01 -1.3858e+00 +1.1026e+00 -1.6263e+00 +9.1202e-01 -1.3319e-01 -2.5490e+00 +2.3464e+00
176 +9.327374010e+02 +9.327374010e+02 +8.748274010e+02 +8.748274010e+02 +1.3649e+00 +8.7828e-01 +1.0565e+00 +1.2045e+00 +1.0806e+00 -1.3334e+00 +1.4496e-01 -2.1310e+00 -9.3288e-01 -1.2921e+00 +1.0372e-01 -2.1169e-01 +1.2428e+00 -1.2361e+00 +2.2751e+00 -1.9144e+00 +9.5475e-03 +1.3266e+00 -1.7766e+00 +2.0480e+00
343 +5.454160896e+02 +5.454160896e+02 +4.875060896e+02 +4.875060896e+02 +1.7983e+00 +1.5003e+00 +3.5209e-01 +1.5999e+00 +5.9304e-01 -1.9481e+00 -3.2132e-01 -3.1679e+00 -1.7819e+00 -2.8993e+00 -5.8290e-01 -1.1904e+00 +4.7275e-01 -1.4171e+00 +1.3780e+00 -1.8352e+00 +3.8984e-01 +1.2429e+00 -3.1462e+00 +1.7532e+00
355 +3.400456366e+02 +3.400456366e+02 +2.821356366e+02 +2.821356366e+02 +1.2096e+00 +2.4332e+00 +3.8917e-01 +1.5943e+00 +1.0237e+00 -2.6178e+00 -1.0464e+00 -3.1336e+00 -1.1828e+00 -2.0211e+00 -9.1866e-01 -1.7821e+00 +1.0298e+00 -2.5367e+00 +1.4644e+00 -1.2554e+00 +9.1467e-01 +9.5060e-01 -3.5253e+00 +1.7929e+00
379 +2.348314421e+02 +2.348314421e+02 +1.769214421e+02 +1.769214421e+02 +1.1309e+00 +2.2876e+00 +4.9485e-01 +1.4994e+00 +5.7248e-01 -2.0624e+00 -4.9827e-01 -2.6019e+00 -1.3536e+00 -1.7381e+00 -3.6055e-01 -1.2103e+00 +1.0932e+00 -2.3290e+00 +1.2420e+00 -8.0635e-01 +1.4435e+00 +1.2183e+00 -2.6024e+00 +1.5785e+00
515 +1.544221676e+02 +1.544221676e+02 +9.651216760e+01 +9.651216760e+01 +6.4243e-01 +2.2941e+00 +3.6718e-01 +1.1528e+00 +9.0453e-01 -2.1803e+00 -5.5883e-01 -2.6122e+00 -1.4625e+00 -2.1313e+00 -6.2065e-01 -1.1249e+00 +1.4975e+00 -2.3462e+00 +1.5624e+00 -1.8476e+00 +1.1864e+00 +1.3551e+00 -2.0558e+00 +1.6656e+00
645 +8.720627618e+01 +8.720627618e+01 +2.929627618e+01 +2.929627618e+01 +7.9046e-01 +2.1396e+00 +4.5703e-01 +1.3339e+00 +1.1880e+00 -2.5017e+00 -8.3298e-01 -2.7279e+00 -1.4542e+00 -2.1877e+00 -5.6583e-01 -1.1321e+00 +1.1308e+00 -2.5498e+00 +1.4033e+00 -1.6542e+00 +8.7352e-01 +1.0531e+00 -2.5817e+00 +1.6628e+00
692 +5.568944381e+01 +5.568944381e+01 -2.220556191e+00 -2.220556191e+00 +7.9984e-01 +2.0716e+00 +5.2996e-01 +1.2161e+00 +1.0679e+00 -2.5407e+00 -8.4919e-01 -3.2193e+00 -1.5433e+00 -2.1723e+00 -5.7321e-01 -1.1096e+00 +9.9755e-01 -2.4289e+00 +1.1349e+00 -1.5696e+00 +7.8293e-01 +9.5773e-01 -2.6725e+00 +1.3745e+00
848 +3.632422418e+01 +3.632422418e+01 -2.158577582e+01 -2.158577582e+01 +9.4683e-01 +1.9385e+00 +1.4226e-01 +1.0872e+00 +1.0824e+00 -2.5777e+00 -1.0924e+00 -3.1724e+00 -1.6344e+00 -2.1402e+00 -2.9709e-01 -9.4808e-01 +1.3057e+00 -2.4205e+00 +1.3323e+00 -1.7019e+00 +6.6634e-01 +8.8185e-01 -2.7758e+00 +1.3342e+00
1071 +2.438933515e+01 +2.438933515e+01 -3.352066485e+01 -3.352066485e+01 +1.0210e+00 +1.9019e+00 +1.1671e-01 +1.2208e+00 +9.9819e-01 -2.7232e+00 -1.1224e+00 -3.2736e+00 -1.7118e+00 -2.1192e+00 -5.6998e-01 -1.0143e+00 +1.1775e+00 -2.4397e+00 +1.4118e+00 -1.6560e+00 +4.9928e-01 +8.0343e-01 -2.6653e+00 +1.3317e+00
4764 +1.583626146e+01 +1.583626146e+01 -4.207373854e+01 -4.207373854e+01 +2.2164e+00 +2.4479e+00 +6.8273e-01 +1.4245e+00 +1.0649e+00 -2.7405e+00 -1.1404e+00 -3.2180e+00 -1.6338e+00 -2.1083e+00 -5.3902e-01 -1.0328e+00 +1.1688e+00 -2.4570e+00 +1.3159e+00 -1.6396e+00 +4.9753e-01 +8.0762e-01 -2.7420e+00 +1.2226e+00
% function evaluation | noise-free fitness - Fopt (-3.349100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.492995589e+04 +3.492995589e+04 +3.459504589e+04 +3.459504589e+04 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
3 +2.458262955e+04 +2.458262955e+04 +2.424771955e+04 +2.424771955e+04 +4.8800e-01 +9.1556e-01 +2.9274e-01 +1.2436e+00 +1.0956e+00 +1.2332e-01 -1.6898e-01 +3.2419e-01 +6.3903e-01 +1.6700e+00 -2.7067e-02 +1.1950e+00 +8.9944e-01 +7.5196e-01 +5.7083e-01 -2.7879e-01 -4.9515e-03 +1.0622e+00 +7.3899e-01 +9.0068e-01
41 +1.295086358e+04 +1.295086358e+04 +1.261595358e+04 +1.261595358e+04 +2.2592e-01 +9.8513e-01 +3.8608e-01 +7.6073e-01 +3.3658e-01 +4.0476e-01 +6.3525e-01 +4.3993e-01 +2.6851e-01 +1.6508e+00 +1.5450e-01 +6.6967e-01 +5.5634e-02 -4.6628e-02 +6.9022e-01 -1.9190e-01 +4.4510e-01 +6.8466e-01 +7.2717e-01 -3.7949e-02
54 +8.692136497e+03 +8.692136497e+03 +8.357226497e+03 +8.357226497e+03 -3.5940e-01 +5.5084e-01 +3.0666e-01 +5.0206e-01 +5.0453e-01 +1.8539e-01 +6.6016e-01 +3.5324e-01 +2.3929e-01 +1.1339e+00 +6.3516e-01 +3.1580e-01 -1.9822e-01 +2.2549e-01 +1.1598e+00 -4.8847e-01 +2.5134e-01 +1.1622e+00 +8.2512e-01 -1.8491e-01
73 +4.275240704e+03 +4.275240704e+03 +3.940330704e+03 +3.940330704e+03 -3.8578e-01 +4.4399e-01 +6.1062e-01 +1.0540e+00 +2.0246e-01 +1.4090e-01 +1.6028e-01 +7.7834e-02 -3.7023e-01 +1.4519e+00 +8.0971e-01 +1.1715e+00 -5.6573e-01 -6.1224e-01 +7.9392e-01 -6.0946e-01 +5.0279e-02 +7.3908e-01 +2.1742e-01 -6.8711e-01
94 +3.878265774e+03 +3.878265774e+03 +3.543355774e+03 +3.543355774e+03 -5.8978e-01 +6.7623e-01 +3.8410e-01 +8.7784e-01 +9.3505e-01 +5.5965e-01 +3.0797e-01 +5.9899e-01 -5.9520e-01 +1.1063e+00 -1.2645e-01 +6.5434e-01 -6.7157e-01 -4.2844e-01 +1.1881e+00 -7.4171e-01 +4.8023e-01 +2.1826e-01 +7.8918e-02 -3.4048e-01
111 +2.347463548e+03 +2.347463548e+03 +2.012553548e+03 +2.012553548e+03 -9.0265e-01 +5.3440e-01 +9.3085e-01 +1.6696e+00 -1.0379e-01 +5.2482e-02 +4.3634e-01 +4.5159e-01 -6.6254e-01 +1.5316e+00 -4.2236e-01 +2.0575e+00 -1.3655e+00 -1.3971e-01 +9.2258e-01 -9.2198e-01 +5.8423e-01 -4.0718e-01 -1.9382e-01 -1.4420e+00
140 +1.545374644e+03 +1.545374644e+03 +1.210464644e+03 +1.210464644e+03 -1.1726e+00 -3.1504e-01 -2.4106e-01 +5.9956e-01 +7.1192e-01 -7.1015e-02 +4.0736e-01 +1.3612e+00 -1.2457e+00 +9.2918e-01 +3.6260e-01 +7.8095e-01 -1.9307e+00 -2.0725e-01 +2.0267e+00 -3.9202e-01 +1.6649e+00 +5.8454e-01 +3.2536e-01 -6.8739e-01
166 +9.980388480e+02 +9.980388480e+02 +6.631288480e+02 +6.631288480e+02 -1.2614e+00 -1.2282e-01 +2.1336e-01 +1.5774e+00 -9.4086e-02 -9.8553e-01 +1.1441e+00 +1.4601e+00 -1.6801e+00 +9.8358e-01 +5.4215e-01 +1.6812e+00 -9.0188e-01 -4.7423e-01 +1.6840e+00 -3.0466e-01 +1.1788e+00 +9.2477e-02 -3.0384e-01 -1.4235e+00
269 +5.255036434e+02 +5.255036434e+02 +1.905936434e+02 +1.905936434e+02 -1.9623e+00 -1.4328e+00 +1.0884e-01 +1.9011e+00 +3.3164e-02 -2.0305e-01 +7.5946e-01 +1.3191e+00 -1.6071e+00 +8.9826e-01 +3.2275e-01 +1.9598e+00 -1.5005e+00 -1.9165e-01 +1.2039e+00 -2.3991e-01 +1.4939e+00 -8.5621e-02 +5.0049e-02 -9.2396e-01
336 +3.885066778e+02 +3.885066778e+02 +5.359667778e+01 +5.359667778e+01 -2.5835e+00 -1.1124e+00 +1.2491e-01 +1.3620e+00 -3.4708e-01 -7.4085e-02 +2.7217e-01 +4.8030e-01 -2.3310e+00 +1.2637e+00 +1.0862e+00 +1.6784e+00 -1.5526e+00 -6.8571e-01 +9.3187e-01 -5.5583e-01 +6.6136e-01 -3.6148e-01 -8.7489e-02 -8.1266e-01
399 +2.437203135e+02 +2.437203135e+02 -9.118968651e+01 -9.118968651e+01 -2.9957e+00 -7.7190e-01 +3.1724e-01 +2.0171e+00 +2.4492e-01 -3.6332e-01 +3.6729e-01 +3.6806e-01 -1.8544e+00 +1.1196e+00 +1.2977e+00 +1.8386e+00 -2.0546e+00 -8.6454e-01 +1.0945e+00 -5.6138e-01 +9.6025e-01 -1.8818e-01 +2.5143e-01 -2.1164e+00
485 +1.509390174e+02 +1.509390174e+02 -1.839709826e+02 -1.839709826e+02 -2.8686e+00 -9.1452e-01 +4.1834e-02 +1.5427e+00 +1.8810e-01 -1.6578e-01 +2.7345e-01 +8.6217e-01 -1.7989e+00 +1.1098e+00 +9.8565e-01 +1.8133e+00 -1.9871e+00 -1.1196e+00 +1.0237e+00 -1.0279e+00 +8.2394e-01 -1.1612e-01 +1.0760e+00 -2.5008e+00
569 +9.721600406e+01 +9.721600406e+01 -2.376939959e+02 -2.376939959e+02 -2.9004e+00 -8.3300e-01 +4.0342e-01 +1.7632e+00 -4.4972e-01 -4.5807e-01 +1.9337e-01 +2.8906e-01 -2.2640e+00 +6.2075e-01 +1.3085e+00 +1.6661e+00 -2.0441e+00 -1.2004e+00 +7.2647e-01 -9.5734e-01 +8.6979e-01 -2.7266e-01 +7.9374e-01 -3.0524e+00
609 +5.773271978e+01 +5.773271978e+01 -2.771772802e+02 -2.771772802e+02 -2.5379e+00 -1.0334e+00 +1.4660e-01 +1.7830e+00 -1.7888e-02 -1.0928e-01 -8.7831e-02 +2.5747e-01 -2.4161e+00 +8.8198e-01 +1.1304e+00 +1.8080e+00 -1.9724e+00 -8.1147e-01 +9.7562e-01 -9.4648e-01 +8.5330e-01 -1.7632e-01 +1.4738e+00 -3.2466e+00
776 +3.955442296e+01 +3.955442296e+01 -2.953555770e+02 -2.953555770e+02 -3.0630e+00 -1.1101e+00 +3.3721e-02 +1.8691e+00 -1.3740e-01 -4.3542e-01 +4.1847e-02 +4.3069e-01 -2.2660e+00 +7.3127e-01 +1.0321e+00 +1.7495e+00 -2.1895e+00 -1.0532e+00 +9.0075e-01 -1.0370e+00 +8.8129e-01 -2.1001e-02 +1.1727e+00 -3.3297e+00
911 +2.474462996e+01 +2.474462996e+01 -3.101653700e+02 -3.101653700e+02 -3.0723e+00 -1.0948e+00 +7.8053e-02 +1.6681e+00 -2.6579e-01 -2.5288e-01 -2.9597e-02 +3.6912e-01 -2.2189e+00 +7.8747e-01 +9.2705e-01 +1.6139e+00 -1.9428e+00 -1.0547e+00 +8.2934e-01 -9.6816e-01 +9.3521e-01 -2.3581e-01 +1.3462e+00 -3.3416e+00
4782 +1.580811712e+01 +1.580811712e+01 -3.191018829e+02 -3.191018829e+02 -1.8254e+00 -5.2683e-01 +5.1043e-01 +1.9196e+00 -1.9112e-01 -3.7333e-01 -3.6919e-02 +3.7773e-01 -2.2181e+00 +7.0108e-01 +9.5335e-01 +1.5892e+00 -2.0843e+00 -1.1145e+00 +7.7772e-01 -9.4936e-01 +9.6151e-01 -1.7708e-01 +1.3255e+00 -3.2740e+00
% function evaluation | noise-free fitness - Fopt (-4.670000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.776068506e+05 +1.776068506e+05 +1.775601506e+05 +1.775601506e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
5 +1.355926467e+05 +1.355926467e+05 +1.355459467e+05 +1.355459467e+05 +1.0668e+00 +6.3938e-01 +1.5701e-01 +7.5002e-01 +7.2342e-01 -8.2558e-02 +4.2549e-01 +7.6869e-01 +1.4711e+00 +9.0665e-01 -4.8389e-01 +7.1872e-01 +1.3635e+00 +1.6373e-01 +1.0886e+00 +1.7910e-01 +8.5277e-01 +3.2747e-01 +7.3290e-01 +5.9714e-01
37 +8.066282869e+04 +8.066282869e+04 +8.061612869e+04 +8.061612869e+04 +4.5725e-01 +1.0907e+00 +1.2022e-01 +3.4799e-01 +8.8718e-01 -5.4211e-01 +5.4704e-01 +6.4055e-01 +1.0358e+00 +1.3163e+00 +3.7168e-01 +2.3216e-01 +2.1198e+00 -9.6966e-01 +2.9114e-01 +8.1427e-01 +1.7479e-01 -6.1984e-02 +1.3273e+00 +5.9886e-01
60 +6.254342967e+04 +6.254342967e+04 +6.249672967e+04 +6.249672967e+04 +6.5161e-01 +1.3225e+00 -1.1862e-01 -1.5666e-01 +1.1413e+00 -1.0339e+00 +5.8448e-01 +1.0631e+00 +1.5533e+00 +1.1494e+00 -4.6659e-01 -3.6081e-01 +1.7194e+00 -5.1708e-01 +1.1785e+00 +8.7630e-01 +3.2624e-01 -3.4136e-01 +2.0347e+00 +4.8827e-01
