% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3185 +5.542233339e-13 +5.542233339e-13 +1.134200000e+02 +1.134200000e+02 -1.7436e+00 -7.3521e-01 -3.4463e+00 -3.6957e+00 +3.3933e+00 -2.7762e-01 -2.1525e+00 -1.2734e+00 +1.5224e+00 +3.6982e+00 +2.7762e+00 +1.1072e+00 -3.6006e+00 +1.8003e+00 +2.1104e-01 +4.2882e-01 +2.3939e+00 +3.2206e+00 +1.6702e+00 -6.4522e-01
3235 +2.415845302e-13 +2.415845302e-13 +1.134200000e+02 +1.134200000e+02 -1.7439e+00 -7.3526e-01 -3.4467e+00 -3.6954e+00 +3.3934e+00 -2.7772e-01 -2.1526e+00 -1.2736e+00 +1.5224e+00 +3.6976e+00 +2.7764e+00 +1.1073e+00 -3.6010e+00 +1.8003e+00 +2.1133e-01 +4.2898e-01 +2.3941e+00 +3.2202e+00 +1.6702e+00 -6.4552e-01
3269 +1.563194019e-13 +1.563194019e-13 +1.134200000e+02 +1.134200000e+02 -1.7438e+00 -7.3542e-01 -3.4460e+00 -3.6953e+00 +3.3933e+00 -2.7778e-01 -2.1520e+00 -1.2732e+00 +1.5223e+00 +3.6974e+00 +2.7767e+00 +1.1075e+00 -3.6007e+00 +1.8006e+00 +2.1089e-01 +4.2850e-01 +2.3938e+00 +3.2205e+00 +1.6701e+00 -6.4544e-01
3297 +7.105427358e-14 +7.105427358e-14 +1.134200000e+02 +1.134200000e+02 -1.7435e+00 -7.3543e-01 -3.4462e+00 -3.6955e+00 +3.3936e+00 -2.7815e-01 -2.1522e+00 -1.2735e+00 +1.5225e+00 +3.6979e+00 +2.7767e+00 +1.1073e+00 -3.6010e+00 +1.8008e+00 +2.1111e-01 +4.2869e-01 +2.3942e+00 +3.2206e+00 +1.6699e+00 -6.4571e-01
3309 +4.263256415e-14 +4.263256415e-14 +1.134200000e+02 +1.134200000e+02 -1.7437e+00 -7.3530e-01 -3.4463e+00 -3.6954e+00 +3.3935e+00 -2.7807e-01 -2.1521e+00 -1.2734e+00 +1.5226e+00 +3.6979e+00 +2.7769e+00 +1.1071e+00 -3.6011e+00 +1.8007e+00 +2.1122e-01 +4.2838e-01 +2.3943e+00 +3.2206e+00 +1.6697e+00 -6.4564e-01
3382 +2.842170943e-14 +2.842170943e-14 +1.134200000e+02 +1.134200000e+02 -1.7433e+00 -7.3523e-01 -3.4462e+00 -3.6953e+00 +3.3935e+00 -2.7812e-01 -2.1517e+00 -1.2735e+00 +1.5226e+00 +3.6975e+00 +2.7769e+00 +1.1071e+00 -3.6009e+00 +1.8009e+00 +2.1123e-01 +4.2844e-01 +2.3939e+00 +3.2202e+00 +1.6699e+00 -6.4614e-01
3418 +1.421085472e-14 +1.421085472e-14 +1.134200000e+02 +1.134200000e+02 -1.7436e+00 -7.3513e-01 -3.4461e+00 -3.6952e+00 +3.3934e+00 -2.7798e-01 -2.1516e+00 -1.2734e+00 +1.5230e+00 +3.6972e+00 +2.7768e+00 +1.1069e+00 -3.6015e+00 +1.8011e+00 +2.1131e-01 +4.2842e-01 +2.3937e+00 +3.2206e+00 +1.6696e+00 -6.4595e-01
3553 +0.000000000e+00 +0.000000000e+00 +1.134200000e+02 +1.134200000e+02 -1.7434e+00 -7.3529e-01 -3.4460e+00 -3.6954e+00 +3.3935e+00 -2.7811e-01 -2.1517e+00 -1.2733e+00 +1.5232e+00 +3.6972e+00 +2.7768e+00 +1.1068e+00 -3.6013e+00 +1.8011e+00 +2.1096e-01 +4.2869e-01 +2.3939e+00 +3.2203e+00 +1.6693e+00 -6.4577e-01
% function evaluation | noise-free fitness - Fopt (-1.958600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.271438054e+01 +7.271438054e+01 -1.231456195e+02 -1.231456195e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
63 +6.017814678e+01 +6.017814678e+01 -1.356818532e+02 -1.356818532e+02 +1.0624e+00 +1.2444e+00 -3.5555e-01 +1.9684e+00 +2.0499e+00 -1.3025e-02 +2.5771e-02 +1.4311e+00 +1.9433e+00 -7.4609e-02 +2.1749e-01 -1.5932e-01 +2.7887e-02 +1.1120e+00 -3.1706e-02 -1.2064e-01 +4.8203e-01 +1.3105e+00 +1.7780e+00 +1.4871e+00
137 +3.931237257e+01 +3.931237257e+01 -1.565476274e+02 -1.565476274e+02 +2.0346e+00 +2.1413e+00 -3.9093e-01 +2.2302e+00 +1.6363e+00 -7.2907e-01 +5.8148e-01 +2.3232e+00 +1.5552e+00 -2.2038e-01 +1.3032e+00 +1.2769e+00 +3.6130e-02 +2.2474e+00 +5.3098e-01 -4.9201e-01 +1.0505e+00 +1.7043e+00 +2.6057e+00 +1.9138e+00
162 +1.984016545e+01 +1.984016545e+01 -1.760198345e+02 -1.760198345e+02 +2.5439e+00 +2.4396e+00 -5.5863e-01 +3.0191e+00 +1.7085e+00 -2.8309e-01 -2.6304e-02 +3.0367e+00 +2.7143e+00 +1.2522e+00 +1.3405e+00 +2.2141e+00 -2.0120e+00 +2.3121e+00 -3.5830e-01 -6.0300e-01 +1.2183e+00 +2.3163e+00 +2.1789e+00 +2.6873e+00
246 +1.475351711e+01 +1.475351711e+01 -1.811064829e+02 -1.811064829e+02 +2.5242e+00 +2.5662e+00 +5.4378e-01 +4.5624e+00 +3.0548e+00 -4.5876e-02 +1.0204e+00 +3.5084e+00 +2.5856e+00 +2.4279e+00 +2.2326e+00 +5.4683e-01 -1.9553e+00 +3.5755e+00 -9.0404e-01 -3.0227e+00 +8.0865e-01 +4.0861e+00 +4.7141e+00 +3.2025e+00
320 +9.538626514e+00 +9.538626514e+00 -1.863213735e+02 -1.863213735e+02 +3.5622e+00 +2.5353e+00 -2.6696e-01 +4.1133e+00 +2.4060e+00 +2.2341e-01 +1.4689e+00 +4.8383e+00 +4.0974e+00 +2.4114e+00 +1.2419e+00 +2.1784e+00 -1.5430e+00 +4.0420e+00 -1.5928e+00 -3.1329e+00 +7.5748e-01 +2.9775e+00 +4.2834e+00 +4.5174e+00
495 +6.226946700e+00 +6.226946700e+00 -1.896330533e+02 -1.896330533e+02 +3.4130e+00 +2.9382e+00 -9.1147e-01 +4.1610e+00 +2.7059e+00 +1.6042e+00 -3.7007e-02 +4.7476e+00 +2.5304e+00 +1.9524e+00 +1.2170e+00 +6.8784e-01 -1.7612e+00 +3.0216e+00 -1.7446e+00 -2.8448e+00 +3.2209e-01 +2.1329e+00 +4.1212e+00 +4.7685e+00
614 +3.547556818e+00 +3.547556818e+00 -1.923124432e+02 -1.923124432e+02 +3.1720e+00 +3.4085e+00 -2.7592e-01 +4.6020e+00 +2.4984e+00 +9.6134e-01 +1.0255e-01 +4.5290e+00 +2.6307e+00 +1.6349e+00 +1.4706e+00 +1.2748e+00 -1.5928e+00 +3.0576e+00 -1.4586e+00 -2.6290e+00 +3.2609e-01 +2.5757e+00 +4.0349e+00 +4.0848e+00
% function evaluation | noise-free fitness - Fopt (-5.760000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.846672462e+01 +7.846672462e+01 +7.270672462e+01 +7.270672462e+01 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
110 +6.239809587e+01 +6.239809587e+01 +5.663809587e+01 +5.663809587e+01 -1.0774e+00 +6.5260e-01 -2.9283e-01 +1.2168e+00 +2.3931e+00 -2.4909e-01 +1.0273e+00 -6.9212e-01 +3.2122e+00 +7.5434e-01 -6.7570e-01 -6.8339e-01 +1.5438e+00 -1.0088e+00 -3.8449e-01 +2.0621e+00 +1.1442e+00 -7.8836e-01 +1.0818e+00 +6.2894e-01
180 +3.630982968e+01 +3.630982968e+01 +3.054982968e+01 +3.054982968e+01 -1.2892e+00 +5.8568e-01 -6.4043e-01 +2.7767e+00 +2.2805e+00 -6.5992e-01 -1.2247e+00 -6.1432e-01 +3.4913e+00 +1.1641e+00 -1.1983e+00 -2.3853e+00 -1.9080e-01 -8.5208e-01 +1.5982e+00 +1.6421e+00 +2.0915e+00 -2.5245e+00 -4.5076e-02 +1.5282e-02
269 +2.408191066e+01 +2.408191066e+01 +1.832191066e+01 +1.832191066e+01 -3.1284e+00 +1.6831e+00 +2.3925e-02 +1.9972e+00 +2.6386e+00 -2.2444e-01 -4.9947e-01 -5.7221e-01 +3.9624e+00 -7.4021e-02 -5.2388e-01 -3.3566e+00 -9.7055e-01 -7.4831e-01 +8.8100e-01 +7.2567e-01 +2.1133e+00 -1.9459e+00 -2.1958e+00 -5.0465e-02
412 +1.537508438e+01 +1.537508438e+01 +9.615084384e+00 +9.615084384e+00 -4.0060e+00 +1.4010e+00 +2.2522e-02 +3.0169e+00 +2.6380e+00 -5.0994e-01 -1.1500e+00 -3.2939e+00 +3.8474e+00 -8.3128e-02 -5.2583e-02 -3.3508e+00 -1.6626e+00 +2.4680e-02 +1.8065e+00 +7.1422e-01 +2.3020e+00 -1.8168e+00 -2.1536e+00 -5.0985e-01
1069 +9.996378519e+00 +9.996378519e+00 +4.236378519e+00 +4.236378519e+00 -4.3029e+00 +1.0842e+00 -4.4750e-01 +2.4945e+00 +1.9748e+00 -6.2293e-01 -3.5772e-02 -3.8130e+00 +4.1273e+00 -5.0398e-01 -6.3311e-01 -2.8088e+00 -7.8295e-01 +3.7588e-01 +1.4468e+00 +7.6171e-01 +2.9924e+00 -1.1444e+00 -2.3447e+00 -1.1806e+00
% function evaluation | noise-free fitness - Fopt (-4.986500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.536684289e+01 +7.536684289e+01 -4.232831571e+02 -4.232831571e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
42 +6.253906710e+01 +6.253906710e+01 -4.361109329e+02 -4.361109329e+02 +8.6512e-01 +1.0663e+00 +5.2147e-01 +1.1742e+00 +4.8724e-01 -1.5323e-01 +7.5923e-01 +1.1214e+00 +1.4216e+00 +1.8128e+00 +3.4805e-01 +8.4413e-01 +6.9513e-02 +3.5950e-01 +7.6583e-01 +8.1346e-01 -1.0001e-01 +7.8156e-01 +1.5906e-03 +1.2822e+00
101 +3.618111925e+01 +3.618111925e+01 -4.624688807e+02 -4.624688807e+02 +1.4065e-01 +1.4779e+00 +3.3398e-01 +1.9737e+00 -3.5636e-01 -5.2095e-01 +9.3489e-01 +1.8157e+00 +2.1920e+00 +7.7062e-01 -2.1557e-01 +7.1878e-01 +8.9496e-01 +3.7371e-01 +2.6137e-01 -2.1582e-01 -6.5122e-01 +7.5447e-01 -1.0739e+00 +1.4809e+00
138 +2.450341493e+01 +2.450341493e+01 -4.741465851e+02 -4.741465851e+02 -2.1217e-01 +7.8237e-01 +1.6512e+00 +2.7075e+00 -3.0642e-01 -1.7964e+00 +2.2069e+00 +2.6084e+00 +2.6010e+00 +1.2363e+00 -4.2167e-02 +1.1511e+00 +7.5987e-01 -7.5753e-02 -8.9167e-02 -9.2955e-01 -7.1464e-01 +8.9373e-01 -8.8687e-01 +1.3910e+00
381 +1.564058130e+01 +1.564058130e+01 -4.830094187e+02 -4.830094187e+02 +7.4166e-01 +3.3934e-01 +1.4351e+00 +2.7318e+00 -9.0508e-01 -2.0928e+00 +9.0225e-01 +2.9194e+00 +3.4748e+00 +3.2211e-01 -2.7112e+00 +1.1882e+00 -7.5809e-02 -6.3953e-01 -1.2244e+00 -1.3293e+00 -1.5913e+00 +2.6778e+00 -1.5972e+00 +1.9663e+00
574 +9.959427160e+00 +9.959427160e+00 -4.886905728e+02 -4.886905728e+02 +7.7841e-01 +1.2300e-01 +1.5780e+00 +3.3260e+00 -1.1250e+00 -2.8100e+00 +3.8503e-01 +3.2781e+00 +3.0474e+00 -1.8989e-01 -3.1798e+00 +2.7098e+00 -1.1598e-01 +5.2440e-01 -1.7618e+00 -1.1444e+00 -2.0166e+00 +3.2115e+00 -2.3831e+00 +2.6924e+00
% function evaluation | noise-free fitness - Fopt (-4.286000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.270260377e+01 +7.270260377e+01 +2.984260377e+01 +2.984260377e+01 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
70 +5.886802021e+01 +5.886802021e+01 +1.600802021e+01 +1.600802021e+01 +5.0321e-01 +7.4266e-02 +8.7172e-01 +1.1237e+00 +1.6025e+00 +7.4373e-01 +2.3230e-01 +6.1450e-01 +6.7969e-01 +9.4918e-01 -4.7220e-01 +1.7359e-01 +1.3971e+00 +1.2800e+00 +1.0169e-02 +1.3761e+00 +1.9921e+00 +1.3567e-01 +3.6550e-02 +8.4304e-02
110 +3.971036954e+01 +3.971036954e+01 -3.149630458e+00 -3.149630458e+00 +5.3017e-01 -8.8784e-01 -1.8455e-01 +1.5775e+00 +1.5106e+00 -2.0390e-01 +2.7981e-01 +9.5793e-01 +6.2846e-01 +8.7172e-01 -6.4086e-01 -4.3449e-01 +1.1388e+00 +2.7310e+00 -6.0279e-01 +2.3480e+00 +1.9928e+00 -7.5211e-01 -9.8577e-01 +5.9190e-01
132 +2.212128947e+01 +2.212128947e+01 -2.073871053e+01 -2.073871053e+01 +1.6241e+00 -8.9989e-01 +4.4622e-01 +1.7578e+00 +1.6914e+00 -6.6870e-01 +1.7729e-01 +5.5169e-01 +1.7191e+00 +7.9520e-01 -2.3360e+00 -9.2208e-02 +2.1830e+00 +1.7896e+00 -4.8818e-01 +3.4664e+00 +3.1041e+00 -7.2285e-01 -4.5847e-01 +1.3317e+00
147 +1.144130419e+01 +1.144130419e+01 -3.141869581e+01 -3.141869581e+01 +1.8161e-01 -1.8640e+00 +7.4042e-01 +1.3443e+00 +2.7528e+00 -1.8029e-01 +6.6748e-01 +6.6575e-01 +1.5602e+00 +1.8517e+00 -2.8587e+00 -5.2804e-01 +1.9742e+00 +1.9226e+00 -5.0824e-01 +4.2260e+00 +2.9370e+00 -4.7378e-01 -1.4805e+00 +4.7085e-01
175 +8.712675803e+00 +8.712675803e+00 -3.414732420e+01 -3.414732420e+01 +1.3101e+00 -2.9754e+00 +1.2066e+00 +1.6333e+00 +3.9734e+00 -6.3639e-01 -3.5994e-01 +2.0123e+00 +2.0613e+00 +2.3947e+00 -2.7968e+00 +2.8388e-01 +3.0611e+00 +2.2932e+00 -5.6632e-01 +3.7544e+00 +3.9159e+00 -1.2361e+00 -1.7879e+00 +1.5774e+00
354 +5.444217498e+00 +5.444217498e+00 -3.741578250e+01 -3.741578250e+01 -6.7457e-01 -1.9862e+00 +1.3264e+00 +2.0009e+00 +4.8425e+00 -1.3124e+00 +6.0124e-01 +2.1416e+00 +3.5263e+00 +2.3538e+00 -1.5679e+00 -7.1551e-01 +3.8126e+00 +2.8806e+00 +2.7622e-01 +2.6452e+00 +3.3396e+00 -6.0662e-01 -1.9128e+00 +1.3374e+00
411 +3.565978890e+00 +3.565978890e+00 -3.929402111e+01 -3.929402111e+01 +1.1539e-01 -2.2452e+00 +1.2692e+00 +2.1215e+00 +3.8023e+00 -1.1626e+00 -3.8197e-01 +1.1112e+00 +2.6938e+00 +1.6573e+00 -2.5804e+00 -2.5058e-01 +2.8725e+00 +2.4316e+00 +5.5705e-01 +4.1136e+00 +2.7749e+00 -1.6638e+00 -2.3726e+00 +1.5561e+00
443 +2.219117260e+00 +2.219117260e+00 -4.064088274e+01 -4.064088274e+01 +2.6492e-01 -2.5944e+00 +1.8905e+00 +1.8410e+00 +3.4218e+00 -1.1496e+00 +1.8718e-01 +1.7401e+00 +2.7228e+00 +1.9922e+00 -2.4520e+00 -2.0502e-01 +3.1934e+00 +2.6232e+00 -5.9066e-02 +4.0786e+00 +3.1756e+00 -1.6472e+00 -2.3195e+00 +1.2422e+00
1065 +1.581973415e+00 +1.581973415e+00 -4.127802659e+01 -4.127802659e+01 -1.6385e-01 -2.5408e+00 +1.0737e+00 +1.7008e+00 +3.5791e+00 -1.4359e+00 +4.4754e-01 +2.0917e+00 +3.2653e+00 +2.1590e+00 -1.9342e+00 -2.8628e-01 +3.2491e+00 +2.8378e+00 +1.3769e-01 +4.2822e+00 +2.4730e+00 -1.5780e+00 -2.2295e+00 +1.5154e+00
% function evaluation | noise-free fitness - Fopt (2.757000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.714666195e+01 +7.714666195e+01 +1.047166619e+02 +1.047166619e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
63 +6.035110733e+01 +6.035110733e+01 +8.792110733e+01 +8.792110733e+01 +9.4642e-01 +8.0870e-01 -3.4059e-01 +2.2087e+00 +8.7112e-01 +1.7737e-01 -2.9734e-01 -3.6508e-01 +1.3001e+00 +1.5199e+00 +1.0315e-01 +2.1112e+00 +1.8103e-01 +9.1916e-01 +1.1305e+00 -2.0756e-01 -9.5455e-01 +1.8673e+00 +1.4418e+00 +1.0512e+00
109 +2.714467971e+01 +2.714467971e+01 +5.471467971e+01 +5.471467971e+01 +1.8303e+00 +7.6054e-01 -2.4471e-02 +2.9521e+00 -5.6179e-01 +6.3749e-02 -9.5453e-01 -1.0566e-01 +1.6978e+00 +1.3583e+00 +3.1326e-02 +2.5414e+00 +6.0292e-01 +9.1130e-01 +9.1604e-01 -1.0321e+00 -1.0793e+00 +2.8737e+00 +1.5876e+00 +9.4822e-01
121 +2.454744592e+01 +2.454744592e+01 +5.211744592e+01 +5.211744592e+01 +2.3558e+00 +9.1169e-01 -3.1470e-01 +2.4060e+00 -4.6046e-02 -9.9399e-02 -7.2149e-01 -4.0284e-01 +1.3292e+00 +5.9777e-01 -3.7864e-02 +2.9324e+00 +4.2657e-01 +1.5262e+00 +1.3555e+00 -6.9735e-01 -8.8083e-01 +2.4068e+00 +1.5930e+00 +8.8068e-01
162 +1.410105006e+01 +1.410105006e+01 +4.167105006e+01 +4.167105006e+01 +3.0358e+00 +1.1774e+00 -4.3052e-01 +2.8746e+00 -9.5952e-01 +4.7696e-01 -2.7979e-01 -1.3469e+00 +1.9740e+00 +1.8348e+00 +7.0878e-01 +4.1059e+00 +1.3940e+00 +1.7500e+00 +1.0610e+00 -9.0574e-01 -1.3873e+00 +2.8515e+00 +1.5392e+00 +1.4693e+00
193 +6.326133285e+00 +6.326133285e+00 +3.389613329e+01 +3.389613329e+01 +3.0289e+00 +7.0468e-02 -2.2804e-02 +3.1364e+00 -2.1360e+00 -3.3373e-01 +1.3349e-01 -1.8886e+00 +1.0063e+00 +1.7893e+00 +3.2782e-01 +3.8679e+00 +2.4604e+00 +2.4544e+00 +1.8604e-01 -1.5578e+00 -2.6413e+00 +3.4579e+00 +2.2722e+00 +1.5095e+00
247 +5.408010403e+00 +5.408010403e+00 +3.297801040e+01 +3.297801040e+01 +3.0346e+00 +2.2121e-01 -1.0758e+00 +3.6635e+00 -1.2096e+00 -9.3255e-01 -1.3628e-01 -2.3075e+00 +1.9183e+00 +1.8774e+00 +1.5234e+00 +2.7653e+00 +1.7911e+00 +3.4854e+00 +1.1943e+00 -1.5448e+00 -1.9402e+00 +2.9095e+00 +2.2572e+00 +6.3187e-01
251 +2.707251507e+00 +2.707251507e+00 +3.027725151e+01 +3.027725151e+01 +3.3980e+00 +7.0993e-01 +2.9536e-01 +3.1223e+00 -1.8473e+00 -7.5969e-01 +7.0029e-01 -1.9364e+00 +6.9538e-01 +9.2051e-01 +2.4240e+00 +3.7045e+00 +2.7189e+00 +2.2052e+00 +1.7323e-01 -2.5042e+00 -1.4464e+00 +4.0817e+00 +2.3528e+00 +6.7269e-01
290 +2.002728386e+00 +2.002728386e+00 +2.957272839e+01 +2.957272839e+01 +2.7224e+00 +3.4652e-01 -1.5683e+00 +3.1447e+00 -2.5209e+00 -7.8574e-01 +4.8001e-01 -1.6115e+00 +8.5449e-01 +1.3069e+00 +1.9406e+00 +3.4307e+00 +2.6692e+00 +2.6469e+00 +1.0130e-01 -1.6685e+00 -1.7297e+00 +3.8611e+00 +2.4776e+00 +1.2075e+00
385 +1.532053553e+00 +1.532053553e+00 +2.910205355e+01 +2.910205355e+01 +2.7067e+00 -9.3703e-02 -1.6061e+00 +2.3364e+00 -2.3525e+00 -1.2104e+00 +1.5859e-01 -2.2925e+00 -4.2783e-01 +1.4649e+00 +1.6990e+00 +3.3310e+00 +2.3079e+00 +2.2516e+00 +3.2352e-01 -1.5924e+00 -1.9313e+00 +4.3612e+00 +3.0847e+00 +1.2872e+00
433 +4.352770711e-01 +4.352770711e-01 +2.800527707e+01 +2.800527707e+01 +2.5264e+00 -3.4093e-01 -1.8375e+00 +2.4713e+00 -2.8341e+00 -1.5451e+00 +7.1203e-01 -2.6726e+00 -1.9198e-01 +1.4296e+00 +1.9935e+00 +3.4393e+00 +2.2090e+00 +2.8130e+00 -1.2973e-01 -1.4359e+00 -1.7853e+00 +4.2522e+00 +3.6623e+00 +8.1729e-01
459 +3.368102797e-01 +3.368102797e-01 +2.790681028e+01 +2.790681028e+01 +3.0303e+00 +7.2598e-02 -1.2208e+00 +2.5588e+00 -2.6199e+00 -1.4324e+00 +4.3826e-01 -2.3193e+00 -1.4225e-01 +1.5354e+00 +1.6430e+00 +3.6534e+00 +2.3722e+00 +2.3555e+00 -1.6124e-01 -1.3139e+00 -2.0866e+00 +4.1733e+00 +3.0071e+00 +1.3150e+00
503 +2.476023498e-01 +2.476023498e-01 +2.781760235e+01 +2.781760235e+01 +2.5888e+00 +2.6103e-01 -7.1425e-01 +2.7760e+00 -3.0341e+00 -1.1493e+00 +5.1353e-01 -2.5063e+00 -2.8794e-01 +1.1840e+00 +1.8508e+00 +3.7773e+00 +1.9310e+00 +2.8206e+00 -3.3122e-01 -1.9597e+00 -1.7673e+00 +3.9625e+00 +3.1888e+00 +7.3266e-01
548 +1.178110352e-01 +1.178110352e-01 +2.768781104e+01 +2.768781104e+01 +2.6750e+00 +1.2502e-01 -8.5925e-01 +2.6796e+00 -2.8922e+00 -1.2338e+00 +7.0915e-01 -2.3332e+00 -2.3017e-01 +1.2488e+00 +1.7170e+00 +3.6510e+00 +2.2154e+00 +2.9309e+00 -8.7609e-02 -1.5592e+00 -2.0946e+00 +3.8647e+00 +3.2021e+00 +1.1163e+00
602 +6.640638496e-02 +6.640638496e-02 +2.763640638e+01 +2.763640638e+01 +2.6867e+00 +1.1452e-01 -7.0301e-01 +2.6148e+00 -2.6530e+00 -1.3596e+00 +6.5708e-01 -2.6560e+00 -1.2060e-01 +1.2971e+00 +1.7909e+00 +3.7864e+00 +2.1452e+00 +2.7630e+00 -2.8867e-01 -1.5974e+00 -1.9821e+00 +3.8512e+00 +3.3484e+00 +1.0839e+00
638 +4.463373045e-02 +4.463373045e-02 +2.761463373e+01 +2.761463373e+01 +2.6447e+00 -8.7289e-02 -9.7055e-01 +2.3991e+00 -2.8354e+00 -1.1462e+00 +7.5514e-01 -2.4041e+00 +1.4516e-01 +1.2379e+00 +1.7562e+00 +3.6667e+00 +2.0952e+00 +2.8966e+00 -3.4977e-01 -1.4141e+00 -2.1738e+00 +3.7762e+00 +3.4160e+00 +1.2451e+00
653 +3.745343733e-02 +3.745343733e-02 +2.760745344e+01 +2.760745344e+01 +2.7652e+00 -6.5327e-02 -9.9361e-01 +2.4561e+00 -2.6572e+00 -1.1876e+00 +6.4296e-01 -2.6888e+00 +1.1320e-01 +1.3073e+00 +1.6281e+00 +3.6381e+00 +1.9696e+00 +2.8991e+00 -2.8667e-01 -1.5956e+00 -1.8341e+00 +3.8326e+00 +3.2346e+00 +1.2628e+00
670 +1.709454291e-02 +1.709454291e-02 +2.758709454e+01 +2.758709454e+01 +3.0743e+00 +5.8630e-02 -7.7931e-01 +2.3147e+00 -2.8156e+00 -1.2106e+00 +7.8481e-01 -2.5710e+00 +1.3389e-01 +1.2840e+00 +1.7050e+00 +3.6999e+00 +2.0464e+00 +2.9713e+00 -2.0876e-01 -1.6722e+00 -2.0235e+00 +3.7756e+00 +3.2102e+00 +1.2095e+00
675 +1.528014159e-02 +1.528014159e-02 +2.758528014e+01 +2.758528014e+01 +2.8247e+00 +7.7937e-02 -7.6839e-01 +2.1952e+00 -2.7570e+00 -1.2773e+00 +7.2325e-01 -2.5890e+00 +1.6600e-01 +1.1701e+00 +1.5236e+00 +3.6876e+00 +1.8906e+00 +2.9010e+00 -4.0179e-01 -1.4529e+00 -2.2327e+00 +3.6335e+00 +3.3917e+00 +1.2931e+00
848 +7.088004188e-03 +7.088004188e-03 +2.757708800e+01 +2.757708800e+01 +3.0331e+00 +1.8139e-01 -8.8675e-01 +2.3239e+00 -2.6846e+00 -1.3598e+00 +6.7948e-01 -2.5277e+00 +1.8324e-01 +1.0964e+00 +1.8014e+00 +3.5992e+00 +1.8190e+00 +2.9551e+00 -3.3697e-01 -1.4816e+00 -2.1724e+00 +3.7455e+00 +3.2132e+00 +1.3194e+00
876 +4.071691581e-03 +4.071691581e-03 +2.757407169e+01 +2.757407169e+01 +3.2762e+00 +1.3632e-01 -9.1911e-01 +2.3360e+00 -2.7788e+00 -1.2075e+00 +6.8586e-01 -2.5755e+00 +1.3003e-01 +1.0535e+00 +1.7425e+00 +3.5280e+00 +1.7559e+00 +2.9584e+00 -4.4851e-01 -1.6877e+00 -2.3578e+00 +3.8600e+00 +3.1706e+00 +1.3404e+00
898 +3.745795205e-03 +3.745795205e-03 +2.757374580e+01 +2.757374580e+01 +3.2868e+00 +1.1672e-01 -9.2873e-01 +2.3292e+00 -2.7760e+00 -1.1476e+00 +6.1745e-01 -2.6109e+00 +2.6164e-01 +1.0327e+00 +1.8576e+00 +3.6030e+00 +1.8776e+00 +2.9706e+00 -5.2146e-01 -1.6411e+00 -2.3669e+00 +3.8061e+00 +3.2283e+00 +1.2568e+00
998 +1.519943171e-03 +1.519943171e-03 +2.757151994e+01 +2.757151994e+01 +3.2622e+00 +2.3969e-01 -9.5740e-01 +2.1420e+00 -2.7321e+00 -1.0399e+00 +7.6192e-01 -2.5389e+00 +1.7026e-01 +9.6564e-01 +1.8246e+00 +3.8224e+00 +1.6680e+00 +2.8136e+00 -5.6040e-01 -1.4613e+00 -2.2833e+00 +3.9042e+00 +3.1990e+00 +1.4267e+00
