% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1859 +6.138063579e+00 +6.138063579e+00 +7.681806358e+01 +7.681806358e+01 -2.6985e-02 +3.7206e+00 -1.9652e+00 +4.2405e-01 -2.9276e-01 +1.9260e+00 -2.5693e+00 +1.5275e+00 -1.4820e+00 +4.1506e+00 +5.4827e-01 +2.0054e+00 +3.2310e+00 +4.3299e-01 +4.4396e-01 -1.5768e-01 +3.0722e+00 +2.8937e+00 -1.1561e-01 -2.4032e+00
2147 +3.863713992e+00 +3.863713992e+00 +7.454371399e+01 +7.454371399e+01 -5.6299e-02 +3.6855e+00 -1.9909e+00 +1.4019e-01 -4.4325e-02 +2.3578e+00 -2.4330e+00 +1.5642e+00 -1.3647e+00 +3.9389e+00 +4.8723e-01 +1.8012e+00 +3.6403e+00 +2.3408e-01 +5.5231e-01 +3.1679e-01 +3.0317e+00 +2.9905e+00 -7.9080e-02 -1.9934e+00
2484 +2.467449861e+00 +2.467449861e+00 +7.314744986e+01 +7.314744986e+01 -3.7295e-01 +3.6668e+00 -2.0365e+00 +2.6017e-01 +9.5921e-02 +2.3014e+00 -2.3709e+00 +1.4493e+00 -1.3354e+00 +3.8989e+00 +5.8435e-01 +1.7446e+00 +3.5165e+00 +9.3781e-02 +5.1091e-01 +4.7904e-01 +3.3409e+00 +3.1291e+00 +2.1165e-01 -2.1437e+00
2581 +1.572968825e+00 +1.572968825e+00 +7.225296882e+01 +7.225296882e+01 -2.6640e-01 +3.5276e+00 -2.0052e+00 +2.2173e-01 +1.0533e-01 +2.2250e+00 -2.4331e+00 +1.5599e+00 -1.3464e+00 +3.9956e+00 +5.3603e-01 +1.6254e+00 +3.5912e+00 +1.4654e-01 +4.4173e-01 +6.1959e-01 +3.5794e+00 +3.1629e+00 +1.0494e-01 -1.8968e+00
2823 +9.186831930e-01 +9.186831930e-01 +7.159868319e+01 +7.159868319e+01 -3.1001e-01 +3.3491e+00 -2.0788e+00 +3.1724e-01 +5.2279e-02 +2.1408e+00 -2.2986e+00 +1.3933e+00 -1.4167e+00 +4.0089e+00 +7.1016e-01 +1.6772e+00 +3.5417e+00 +2.7195e-01 +5.3751e-01 +6.1684e-01 +3.6270e+00 +3.2606e+00 +2.1955e-01 -1.7729e+00
2987 +6.282677923e-01 +6.282677923e-01 +7.130826779e+01 +7.130826779e+01 -3.0725e-01 +3.3401e+00 -2.1070e+00 +3.0119e-01 -2.6880e-02 +2.1762e+00 -2.3602e+00 +1.3802e+00 -1.3865e+00 +4.0778e+00 +7.6838e-01 +1.5866e+00 +3.5241e+00 +4.0017e-01 +5.2761e-01 +6.3601e-01 +3.6936e+00 +3.3347e+00 +2.2572e-01 -1.7056e+00
3162 +3.781598935e-01 +3.781598935e-01 +7.105815989e+01 +7.105815989e+01 -2.9527e-01 +3.3111e+00 -2.0473e+00 +3.1630e-01 +1.0014e-02 +2.1732e+00 -2.3685e+00 +1.3977e+00 -1.3296e+00 +4.0280e+00 +7.5122e-01 +1.5906e+00 +3.5392e+00 +4.4845e-01 +5.1469e-01 +6.8064e-01 +3.6894e+00 +3.3232e+00 +2.3949e-01 -1.5829e+00
3347 +2.491437087e-01 +2.491437087e-01 +7.092914371e+01 +7.092914371e+01 -2.6424e-01 +3.2998e+00 -2.0545e+00 +2.9402e-01 -5.1845e-03 +2.1521e+00 -2.3758e+00 +1.3978e+00 -1.3548e+00 +3.9803e+00 +8.4312e-01 +1.5798e+00 +3.5541e+00 +4.9506e-01 +5.6395e-01 +7.1618e-01 +3.7844e+00 +3.2951e+00 +2.5433e-01 -1.5461e+00
3446 +1.460039825e-01 +1.460039825e-01 +7.082600398e+01 +7.082600398e+01 -2.6077e-01 +3.2646e+00 -2.0529e+00 +3.2680e-01 -1.6445e-02 +2.1828e+00 -2.3607e+00 +1.4013e+00 -1.3306e+00 +3.9278e+00 +8.3048e-01 +1.5294e+00 +3.5262e+00 +5.0748e-01 +5.6690e-01 +7.5011e-01 +3.8193e+00 +3.3387e+00 +2.6834e-01 -1.5143e+00
3552 +8.548371168e-02 +8.548371168e-02 +7.076548371e+01 +7.076548371e+01 -2.9051e-01 +3.2745e+00 -2.0598e+00 +3.1359e-01 +1.2847e-02 +2.1608e+00 -2.3711e+00 +1.3777e+00 -1.3418e+00 +3.8938e+00 +8.4148e-01 +1.5247e+00 +3.5034e+00 +5.0953e-01 +5.6743e-01 +7.7044e-01 +3.8582e+00 +3.3274e+00 +2.8750e-01 -1.5048e+00
3599 +4.254432423e-02 +4.254432423e-02 +7.072254432e+01 +7.072254432e+01 -2.8868e-01 +3.2251e+00 -2.0444e+00 +3.0190e-01 -7.4537e-03 +2.1559e+00 -2.3661e+00 +1.3516e+00 -1.3333e+00 +3.9044e+00 +8.5365e-01 +1.4741e+00 +3.4922e+00 +5.4782e-01 +5.6266e-01 +7.9247e-01 +3.9044e+00 +3.3390e+00 +2.8655e-01 -1.4497e+00
3743 +2.514250452e-02 +2.514250452e-02 +7.070514250e+01 +7.070514250e+01 -2.8380e-01 +3.2482e+00 -2.0434e+00 +2.9528e-01 -1.6476e-02 +2.1493e+00 -2.3692e+00 +1.3702e+00 -1.3172e+00 +3.8914e+00 +8.7038e-01 +1.4829e+00 +3.4803e+00 +5.5898e-01 +5.7237e-01 +7.9236e-01 +3.9119e+00 +3.3356e+00 +3.0423e-01 -1.4503e+00
3837 +2.496702313e-02 +2.496702313e-02 +7.070496702e+01 +7.070496702e+01 -2.8011e-01 +3.2398e+00 -2.0452e+00 +2.9888e-01 -3.3733e-02 +2.1541e+00 -2.3993e+00 +1.3716e+00 -1.3164e+00 +3.8862e+00 +8.6715e-01 +1.4901e+00 +3.4867e+00 +5.6433e-01 +5.7954e-01 +7.8659e-01 +3.9084e+00 +3.3412e+00 +3.0615e-01 -1.4350e+00
4084 +1.580008072e-02 +1.580008072e-02 +7.069580008e+01 +7.069580008e+01 -3.0037e-01 +3.2423e+00 -2.0478e+00 +3.0330e-01 -9.7317e-03 +2.1751e+00 -2.3776e+00 +1.3793e+00 -1.3327e+00 +3.8822e+00 +8.5820e-01 +1.4670e+00 +3.4733e+00 +5.4048e-01 +5.8235e-01 +8.0524e-01 +3.9255e+00 +3.3459e+00 +3.0741e-01 -1.4435e+00
4162 +9.557476224e-03 +9.557476224e-03 +7.068955748e+01 +7.068955748e+01 -2.8627e-01 +3.2380e+00 -2.0375e+00 +2.9480e-01 -1.7716e-02 +2.1808e+00 -2.3745e+00 +1.3762e+00 -1.3234e+00 +3.8810e+00 +8.6680e-01 +1.4735e+00 +3.4652e+00 +5.5272e-01 +5.8418e-01 +8.0199e-01 +3.9368e+00 +3.3450e+00 +3.0159e-01 -1.4440e+00
4392 +5.865025016e-03 +5.865025016e-03 +7.068586503e+01 +7.068586503e+01 -2.8765e-01 +3.2288e+00 -2.0419e+00 +2.9580e-01 -1.4906e-02 +2.1836e+00 -2.3728e+00 +1.3686e+00 -1.3216e+00 +3.8786e+00 +8.6137e-01 +1.4652e+00 +3.4718e+00 +5.5749e-01 +5.8325e-01 +8.0623e-01 +3.9403e+00 +3.3552e+00 +2.9607e-01 -1.4209e+00
4546 +3.969916307e-03 +3.969916307e-03 +7.068396992e+01 +7.068396992e+01 -2.8587e-01 +3.2265e+00 -2.0457e+00 +2.9813e-01 -1.8226e-02 +2.1831e+00 -2.3748e+00 +1.3694e+00 -1.3193e+00 +3.8754e+00 +8.6428e-01 +1.4577e+00 +3.4635e+00 +5.6357e-01 +5.7875e-01 +8.1046e-01 +3.9490e+00 +3.3570e+00 +2.9693e-01 -1.4148e+00
4663 +2.315723470e-03 +2.315723470e-03 +7.068231572e+01 +7.068231572e+01 -2.8921e-01 +3.2278e+00 -2.0414e+00 +2.9536e-01 -2.0862e-02 +2.1824e+00 -2.3764e+00 +1.3707e+00 -1.3234e+00 +3.8745e+00 +8.6727e-01 +1.4568e+00 +3.4628e+00 +5.6091e-01 +5.8552e-01 +8.1490e-01 +3.9554e+00 +3.3536e+00 +3.0706e-01 -1.4173e+00
4849 +1.565591569e-03 +1.565591569e-03 +7.068156559e+01 +7.068156559e+01 -2.8739e-01 +3.2266e+00 -2.0435e+00 +2.9390e-01 -1.9488e-02 +2.1791e+00 -2.3762e+00 +1.3722e+00 -1.3200e+00 +3.8761e+00 +8.6742e-01 +1.4560e+00 +3.4597e+00 +5.6319e-01 +5.8318e-01 +8.1771e-01 +3.9570e+00 +3.3537e+00 +3.0690e-01 -1.4125e+00
% function evaluation | noise-free fitness - Fopt (-6.260000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.632369778e+05 +2.632369778e+05 +2.632307178e+05 +2.632307178e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
12 +2.503357416e+05 +2.503357416e+05 +2.503294816e+05 +2.503294816e+05 +4.9471e-01 +1.1859e+00 +2.3208e-01 +9.0467e-01 +6.8709e-01 -3.7198e-01 +2.5314e-01 +1.0281e+00 +9.8701e-01 +9.7730e-01 -6.2638e-02 +9.6135e-01 +1.0269e+00 +6.1329e-01 +6.8844e-01 +7.0950e-02 +1.0289e+00 +2.3823e-01 +1.4610e+00 +1.0608e+00
46 +1.577080943e+05 +1.577080943e+05 +1.577018343e+05 +1.577018343e+05 +1.2017e+00 +8.7868e-01 +5.6348e-01 +5.2503e-01 +1.1584e+00 -1.6310e-01 +5.1792e-01 +1.0967e+00 +1.0344e+00 +6.0907e-01 -1.5653e-01 +9.4117e-01 +1.3057e+00 +9.1346e-01 -1.5205e-01 -3.5671e-01 +7.3648e-01 +4.0227e-01 +1.2070e+00 -2.5317e-01
89 +9.530953620e+04 +9.530953620e+04 +9.530327620e+04 +9.530327620e+04 +2.5300e+00 +1.2664e+00 +3.4566e-01 +6.8975e-01 +2.1908e+00 -6.6878e-01 -8.4771e-02 +1.2829e+00 +1.0367e+00 +5.4542e-01 -8.0040e-01 +1.0307e+00 -1.6572e-02 +5.9348e-01 -2.3842e-01 -4.2073e-01 +9.7747e-01 -5.4502e-01 +1.7924e+00 -1.9118e-01
105 +6.138609599e+04 +6.138609599e+04 +6.137983599e+04 +6.137983599e+04 +1.9600e+00 +5.8535e-01 +9.4280e-01 +1.8049e-01 +1.4760e+00 -1.6318e+00 +7.3382e-02 +1.4240e+00 +1.5929e+00 +3.5107e-01 -6.4587e-01 +3.6377e-01 +5.6664e-01 +9.9183e-01 -7.0068e-01 -8.2945e-01 +7.9589e-01 -1.1146e-01 +1.7506e+00 -6.7793e-01
116 +3.640704630e+04 +3.640704630e+04 +3.640078630e+04 +3.640078630e+04 +2.1099e+00 +9.3104e-01 +1.3168e+00 +7.8632e-01 +1.9158e+00 -6.3211e-01 -4.1826e-02 +1.6818e+00 +1.3989e+00 +5.9334e-01 -1.2080e+00 -3.3175e-02 -4.9068e-01 +6.6182e-01 -1.4992e+00 -8.2285e-01 +6.9133e-01 +9.7782e-02 +1.2555e+00 -1.1176e+00
133 +2.481806999e+04 +2.481806999e+04 +2.481180999e+04 +2.481180999e+04 +4.0810e+00 +1.5103e+00 +1.6138e+00 -1.1112e-01 +1.8431e+00 -8.9714e-01 -2.1714e-01 +1.2000e+00 +7.9988e-01 +1.4493e+00 -1.1071e+00 -9.5615e-01 -1.0979e-01 +6.7392e-01 -1.0384e+00 -1.5216e+00 +6.1259e-01 -3.1437e-01 +1.3889e+00 -1.5629e+00
139 +1.402600294e+04 +1.402600294e+04 +1.401974294e+04 +1.401974294e+04 +2.9463e+00 +6.4823e-01 +6.1839e-01 -2.6302e-01 +2.1166e+00 -1.0426e+00 +3.4699e-02 +1.8775e+00 +9.0821e-01 +1.5031e+00 -1.0778e+00 -1.1458e+00 -2.5709e-01 +8.4505e-01 -1.7188e+00 -1.5460e+00 +5.3027e-01 -7.5623e-01 +1.6339e+00 -2.0532e+00
158 +6.798942723e+03 +6.798942723e+03 +6.792682723e+03 +6.792682723e+03 +2.3471e+00 +1.7650e+00 +1.4196e+00 -9.0729e-01 +1.8484e+00 -2.1014e+00 -3.3593e-02 +1.7889e+00 +2.1230e+00 +9.7188e-01 -1.2876e+00 -4.5407e-01 -7.6004e-01 +7.4033e-01 -2.1089e+00 -1.7714e+00 +5.2174e-01 -1.0597e+00 +2.0052e+00 -1.7548e+00
173 +3.614741765e+03 +3.614741765e+03 +3.608481765e+03 +3.608481765e+03 +2.2298e+00 +1.4607e+00 +1.6710e+00 -1.1173e+00 +2.3081e+00 -2.0920e+00 -3.1465e-01 +1.6950e+00 +2.8877e-01 +1.4679e+00 -2.3032e+00 -1.2158e+00 -5.4317e-02 +1.0427e+00 -1.6664e+00 -6.3530e-01 +4.3844e-02 -3.0659e-01 +1.7852e+00 -1.3843e+00
184 +2.241890112e+03 +2.241890112e+03 +2.235630112e+03 +2.235630112e+03 +2.8269e+00 +1.4824e+00 +2.5179e+00 -2.7088e-01 +2.6174e+00 -1.5286e+00 -9.3858e-02 +1.8135e+00 +1.2187e+00 +1.9984e+00 -2.6628e+00 -1.6697e+00 -9.2840e-01 +8.4794e-01 -1.6829e+00 -1.7305e+00 -3.8997e-01 -5.0168e-02 +1.8707e+00 -8.4166e-01
199 +1.101126016e+03 +1.101126016e+03 +1.094866016e+03 +1.094866016e+03 +3.0566e+00 +1.9293e+00 +2.0859e+00 -2.2932e+00 +2.6563e+00 -3.7428e+00 -4.5675e-01 +2.8029e+00 +1.3593e+00 +1.3338e-01 -2.2659e+00 -2.3969e-01 -2.0491e-01 +1.3957e+00 -1.6993e+00 -2.5947e+00 -4.3922e-01 -1.0109e+00 +3.4093e+00 -1.2326e+00
202 +4.064696865e+02 +4.064696865e+02 +4.002096865e+02 +4.002096865e+02 +2.2612e+00 +1.8523e+00 +1.9001e+00 -1.4858e+00 +2.6450e+00 -2.6562e+00 +8.6725e-01 +4.2571e-01 +1.3712e+00 +1.8330e+00 -3.0018e+00 -1.2145e+00 +3.3313e-01 +4.2264e-03 -2.4364e+00 -1.8234e+00 -1.2998e+00 -1.0967e+00 +2.2179e+00 -1.6519e+00
207 +3.017110482e+02 +3.017110482e+02 +2.954510482e+02 +2.954510482e+02 +2.3198e+00 +1.6492e+00 +1.5133e+00 -2.2429e+00 +2.5674e+00 -2.7890e+00 +5.1671e-01 +1.4785e+00 +2.1170e+00 +2.1237e+00 -1.6049e+00 -3.6493e-01 +2.9772e-01 +8.4871e-01 -9.0431e-01 -2.7208e+00 -1.2723e+00 -1.0386e+00 +1.8135e+00 -1.6009e+00
361 +2.336658784e+02 +2.336658784e+02 +2.274058784e+02 +2.274058784e+02 +2.9892e+00 +2.1531e+00 +7.0099e-01 -2.7695e+00 +2.8177e+00 -3.2418e+00 +1.6933e-01 +1.9760e+00 +1.7220e+00 +1.9100e+00 -2.5555e+00 -5.4939e-02 +1.2174e+00 +1.3362e+00 -2.3497e+00 -2.1906e+00 -1.1337e+00 -1.1784e+00 +1.0930e+00 -4.8597e-01
466 +1.555145733e+02 +1.555145733e+02 +1.492545733e+02 +1.492545733e+02 +2.4029e+00 +1.2588e+00 +6.7491e-01 -2.9249e+00 +2.2325e+00 -3.8637e+00 -1.2547e-01 +3.4513e+00 +1.3732e+00 +1.3044e+00 -3.7920e+00 -2.1204e-02 +1.7452e+00 +1.4708e+00 -2.9931e+00 +9.6918e-01 -2.3317e+00 -1.9796e+00 +1.3581e+00 -1.1741e-01
566 +9.239730955e+01 +9.239730955e+01 +8.613730955e+01 +8.613730955e+01 +2.5302e+00 +8.1140e-01 -7.9853e-01 -2.9937e+00 +1.9391e+00 -3.1719e+00 -8.5697e-01 +3.9452e+00 +1.4650e+00 +2.2164e+00 -9.9682e-01 -3.6929e-01 +2.7384e+00 +1.9640e+00 -4.1243e+00 +2.1752e+00 -2.8817e+00 -5.3430e-01 -2.1269e-01 -6.2748e-01
747 +5.944490869e+01 +5.944490869e+01 +5.318490869e+01 +5.318490869e+01 +2.1559e+00 +6.7780e-01 -8.0173e-01 -2.6919e+00 +5.6369e-01 -2.1009e+00 -1.5146e+00 +3.3941e+00 +4.4881e-01 +1.2396e+00 -1.5972e+00 -3.3173e-01 +2.1209e+00 +1.9370e+00 -3.8128e+00 +5.6097e-01 -2.8585e+00 -8.4579e-01 -8.1105e-01 -8.8232e-01
817 +3.324071329e+01 +3.324071329e+01 +2.698071329e+01 +2.698071329e+01 +1.4793e+00 -8.3506e-01 -6.9798e-01 -2.3148e+00 +1.6056e+00 -1.6965e+00 -1.4175e+00 +3.3823e+00 +3.3524e-01 +1.4018e+00 -1.0495e+00 -1.2249e+00 +2.1765e+00 +1.7370e+00 -4.0090e+00 +1.6724e+00 -3.0096e+00 -1.4493e+00 -1.6053e+00 -8.7269e-01
932 +2.029934919e+01 +2.029934919e+01 +1.403934919e+01 +1.403934919e+01 +1.2332e+00 -4.5670e-01 -5.2510e-01 -1.9712e+00 +7.0219e-01 -1.4411e+00 -9.8943e-01 +3.5576e+00 -3.0026e-02 +1.3887e+00 -7.3167e-01 -1.1151e+00 +1.7407e+00 +2.4027e+00 -4.0255e+00 +1.6564e+00 -2.8071e+00 -1.6187e+00 -1.1928e+00 +3.5077e-01
976 +1.515006400e+01 +1.515006400e+01 +8.890064004e+00 +8.890064004e+00 +8.4769e-01 -5.3075e-01 -8.0408e-01 -2.0849e+00 +1.0049e+00 -1.4371e+00 -1.1461e+00 +3.2835e+00 -2.4512e-01 +1.4732e+00 -9.1515e-01 -1.4151e+00 +1.6940e+00 +2.2312e+00 -3.2591e+00 +1.9153e+00 -2.9843e+00 -1.3557e+00 -1.7964e+00 +8.8431e-02
1229 +9.538131253e+00 +9.538131253e+00 +3.278131253e+00 +3.278131253e+00 +1.0112e+00 -1.3309e+00 -1.2818e+00 -1.1393e+00 +1.2858e+00 -1.8639e+00 -7.1015e-01 +3.0559e+00 -6.0308e-01 +1.0435e+00 -1.0798e+00 -1.3987e+00 +1.5997e+00 +2.3649e+00 -3.4673e+00 +2.1098e+00 -2.8780e+00 -1.7348e+00 -1.4394e+00 +5.6396e-02
1554 +5.876306797e+00 +5.876306797e+00 -3.836932035e-01 -3.836932035e-01 +9.4380e-01 -1.4017e+00 -1.1149e+00 -1.1805e+00 +1.1181e+00 -1.4750e+00 -1.1770e+00 +3.3787e+00 -5.5061e-01 +1.3362e+00 -1.2768e+00 -1.4735e+00 +1.4910e+00 +2.3803e+00 -3.4068e+00 +2.4255e+00 -2.2875e+00 -1.4908e+00 -1.5708e+00 +4.9945e-02
1734 +3.875303900e+00 +3.875303900e+00 -2.384696100e+00 -2.384696100e+00 +8.7199e-01 -1.4311e+00 -1.2819e+00 -1.1883e+00 +9.5981e-01 -1.4651e+00 -1.0112e+00 +3.3157e+00 -4.9664e-01 +1.2227e+00 -1.3775e+00 -1.4689e+00 +1.3090e+00 +2.5299e+00 -3.3193e+00 +2.3954e+00 -2.3313e+00 -1.7182e+00 -1.4909e+00 +1.4046e-01
2089 +2.325192386e+00 +2.325192386e+00 -3.934807614e+00 -3.934807614e+00 +6.2740e-01 -1.4415e+00 -1.4998e+00 -1.0169e+00 +9.5299e-01 -1.4758e+00 -1.1822e+00 +3.3529e+00 -6.7528e-01 +1.2491e+00 -1.5040e+00 -1.3448e+00 +1.1960e+00 +2.4929e+00 -3.1002e+00 +2.3139e+00 -2.4022e+00 -1.6328e+00 -1.4886e+00 +3.1473e-01
2327 +1.527629559e+00 +1.527629559e+00 -4.732370441e+00 -4.732370441e+00 +5.2883e-01 -1.5438e+00 -1.5084e+00 -1.0816e+00 +8.4842e-01 -1.5211e+00 -1.1984e+00 +3.1107e+00 -6.6803e-01 +1.1682e+00 -1.4607e+00 -1.4124e+00 +1.2314e+00 +2.5763e+00 -3.1155e+00 +2.1048e+00 -2.5168e+00 -1.5990e+00 -1.5843e+00 +3.1082e-01
2580 +9.621044404e-01 +9.621044404e-01 -5.297895560e+00 -5.297895560e+00 +4.0185e-01 -1.6244e+00 -1.5032e+00 -1.0152e+00 +8.4836e-01 -1.5146e+00 -1.1645e+00 +3.1049e+00 -6.1177e-01 +1.1056e+00 -1.5163e+00 -1.5230e+00 +1.3063e+00 +2.7033e+00 -3.1478e+00 +2.0834e+00 -2.4926e+00 -1.5849e+00 -1.5972e+00 +4.2156e-01
2971 +6.020831537e-01 +6.020831537e-01 -5.657916846e+00 -5.657916846e+00 +3.6633e-01 -1.6662e+00 -1.4805e+00 -1.0944e+00 +7.0441e-01 -1.5165e+00 -1.2319e+00 +3.0833e+00 -6.3247e-01 +1.1688e+00 -1.4020e+00 -1.4809e+00 +1.2760e+00 +2.7842e+00 -3.1150e+00 +2.0826e+00 -2.4353e+00 -1.5239e+00 -1.5134e+00 +7.0914e-01
3080 +3.486950239e-01 +3.486950239e-01 -5.911304976e+00 -5.911304976e+00 +3.3463e-01 -1.7443e+00 -1.5233e+00 -1.0342e+00 +7.0441e-01 -1.5403e+00 -1.2348e+00 +3.0658e+00 -6.6854e-01 +1.1772e+00 -1.4261e+00 -1.5025e+00 +1.2447e+00 +2.8043e+00 -3.0680e+00 +2.0612e+00 -2.4369e+00 -1.5846e+00 -1.5070e+00 +6.7958e-01
3205 +2.164638241e-01 +2.164638241e-01 -6.043536176e+00 -6.043536176e+00 +3.3269e-01 -1.7940e+00 -1.5468e+00 -1.0130e+00 +6.8492e-01 -1.5324e+00 -1.2671e+00 +3.0989e+00 -6.6334e-01 +1.1551e+00 -1.4606e+00 -1.5411e+00 +1.2013e+00 +2.8547e+00 -3.0355e+00 +2.0176e+00 -2.4017e+00 -1.5503e+00 -1.4782e+00 +6.5714e-01
3430 +1.534302878e-01 +1.534302878e-01 -6.106569712e+00 -6.106569712e+00 +3.5221e-01 -1.7812e+00 -1.5691e+00 -9.8406e-01 +6.7006e-01 -1.5313e+00 -1.2615e+00 +3.0951e+00 -6.5669e-01 +1.1367e+00 -1.4317e+00 -1.5174e+00 +1.2134e+00 +2.8685e+00 -3.0232e+00 +2.0471e+00 -2.4208e+00 -1.5613e+00 -1.4883e+00 +6.7492e-01
3739 +9.557730189e-02 +9.557730189e-02 -6.164422698e+00 -6.164422698e+00 +3.2957e-01 -1.8068e+00 -1.5824e+00 -9.8709e-01 +6.7316e-01 -1.5560e+00 -1.2649e+00 +3.1037e+00 -6.7534e-01 +1.1250e+00 -1.4510e+00 -1.5367e+00 +1.1790e+00 +2.9051e+00 -3.0158e+00 +2.0660e+00 -2.4021e+00 -1.5198e+00 -1.4918e+00 +6.8394e-01
3939 +6.139184916e-02 +6.139184916e-02 -6.198608151e+00 -6.198608151e+00 +3.3604e-01 -1.8161e+00 -1.5903e+00 -9.8949e-01 +6.4301e-01 -1.5701e+00 -1.2765e+00 +3.1145e+00 -7.0002e-01 +1.1164e+00 -1.4444e+00 -1.5328e+00 +1.1848e+00 +2.9167e+00 -2.9993e+00 +2.0715e+00 -2.3873e+00 -1.5077e+00 -1.4958e+00 +6.9274e-01
4191 +3.607097288e-02 +3.607097288e-02 -6.223929027e+00 -6.223929027e+00 +3.2081e-01 -1.8341e+00 -1.5970e+00 -9.8186e-01 +6.3620e-01 -1.5791e+00 -1.2905e+00 +3.1036e+00 -7.0296e-01 +1.0986e+00 -1.4626e+00 -1.5459e+00 +1.1901e+00 +2.9190e+00 -2.9802e+00 +2.0677e+00 -2.3896e+00 -1.4815e+00 -1.4947e+00 +7.0878e-01
4281 +2.497928728e-02 +2.497928728e-02 -6.235020713e+00 -6.235020713e+00 +3.2378e-01 -1.8526e+00 -1.5965e+00 -9.7695e-01 +6.3936e-01 -1.5853e+00 -1.2848e+00 +3.1087e+00 -7.0549e-01 +1.1024e+00 -1.4632e+00 -1.5474e+00 +1.1939e+00 +2.9244e+00 -2.9746e+00 +2.0609e+00 -2.3835e+00 -1.4819e+00 -1.4948e+00 +7.0314e-01
4515 +1.550931583e-02 +1.550931583e-02 -6.244490684e+00 -6.244490684e+00 +3.3617e-01 -1.8615e+00 -1.5907e+00 -9.8002e-01 +6.3708e-01 -1.5958e+00 -1.2891e+00 +3.1309e+00 -7.1460e-01 +1.1011e+00 -1.4783e+00 -1.5464e+00 +1.2000e+00 +2.9309e+00 -2.9456e+00 +2.0784e+00 -2.3721e+00 -1.4691e+00 -1.4866e+00 +7.0323e-01
4660 +8.662705861e-03 +8.662705861e-03 -6.251337294e+00 -6.251337294e+00 +3.2883e-01 -1.8775e+00 -1.5977e+00 -9.8376e-01 +6.3377e-01 -1.5999e+00 -1.2975e+00 +3.1267e+00 -7.1926e-01 +1.0921e+00 -1.4816e+00 -1.5487e+00 +1.2064e+00 +2.9304e+00 -2.9384e+00 +2.0709e+00 -2.3659e+00 -1.4628e+00 -1.4912e+00 +7.0686e-01
4735 +5.133508406e-03 +5.133508406e-03 -6.254866492e+00 -6.254866492e+00 +3.3163e-01 -1.8775e+00 -1.6002e+00 -9.8313e-01 +6.2490e-01 -1.5989e+00 -1.2994e+00 +3.1292e+00 -7.1930e-01 +1.0966e+00 -1.4771e+00 -1.5486e+00 +1.2080e+00 +2.9345e+00 -2.9316e+00 +2.0747e+00 -2.3640e+00 -1.4670e+00 -1.4924e+00 +7.0973e-01
% function evaluation | noise-free fitness - Fopt (1.838600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.815550598e+05 +5.815550598e+05 +5.817389198e+05 +5.817389198e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
60 +3.890148578e+05 +3.890148578e+05 +3.891987178e+05 +3.891987178e+05 +1.5947e+00 -3.4922e-01 +6.4116e-01 +2.8615e-01 +1.1956e+00 -6.8564e-01 -2.4204e-01 +3.1945e-01 +1.6300e+00 +1.4422e-01 +5.0708e-01 +8.4945e-02 +1.5219e+00 +1.4138e-01 +1.2308e-01 +8.9232e-01 +1.5229e+00 +5.6503e-02 +5.6745e-01 +2.0174e-01
110 +1.944192207e+05 +1.944192207e+05 +1.946030807e+05 +1.946030807e+05 +6.9355e-01 -1.4902e+00 +2.2638e+00 -6.4160e-01 +1.0702e+00 -1.8007e+00 -4.3019e-01 +3.4542e-01 +2.5390e+00 -3.5995e-01 +6.9393e-01 +7.4512e-01 +7.0555e-01 +7.3424e-01 -1.3513e+00 +6.0011e-01 +2.1651e+00 +1.4940e-01 +1.1227e+00 -8.9610e-01
144 +1.305266798e+05 +1.305266798e+05 +1.307105398e+05 +1.307105398e+05 +3.0833e-01 -2.8437e+00 +2.3748e+00 -3.5288e-01 +2.1931e+00 -2.0573e+00 -3.1574e-01 +1.8760e-01 +2.1881e+00 -9.4004e-01 +8.9287e-01 +5.8464e-01 +1.4422e+00 +1.8932e+00 -1.2431e+00 +6.1589e-01 +2.5978e+00 -1.0079e+00 +8.7255e-01 -4.2653e-01
184 +6.645325075e+04 +6.645325075e+04 +6.663711075e+04 +6.663711075e+04 +2.3063e-01 -2.0018e+00 +3.0998e+00 -5.4701e-01 +1.7745e+00 -2.7718e+00 -5.5509e-01 +6.8524e-01 +2.2719e+00 -3.3229e+00 +1.0215e-01 +8.5777e-01 +1.3998e+00 -3.3393e-01 -1.8984e+00 +1.3641e-01 +5.2385e+00 -2.1029e+00 -1.0031e+00 -1.4509e-01
